gen,usage
0,430.390625
1,430.390625
2,430.390625
3,430.390625
4,430.390625
5,430.390625
6,430.390625
7,430.390625
8,430.390625
9,430.390625
10,430.390625
11,430.390625
12,430.390625
13,430.390625
14,392.671875
15,394.38671875
16,394.38671875
17,394.38671875
18,394.25
19,394.25
