gen,time
0,83.72192335128784
1,90.33010983467102
2,145.39757299423218
3,177.89297914505005
4,182.48959469795227
5,186.8815610408783
6,195.02189826965332
7,203.71507954597473
8,179.33260321617126
9,309.9078276157379
10,242.4460165500641
11,439.0811746120453
12,325.2384750843048
13,375.82515263557434
14,499.5849094390869
15,698.0305323600769
16,505.9617030620575
17,358.75927686691284
18,370.40751218795776
19,394.51867842674255
