gen,usage
0,385.52734375
1,385.52734375
2,385.52734375
3,385.52734375
4,385.52734375
5,385.52734375
6,385.52734375
7,385.52734375
8,385.52734375
9,385.52734375
10,385.52734375
11,385.52734375
12,385.52734375
13,385.52734375
14,385.546875
15,385.546875
16,385.546875
17,385.546875
18,385.546875
19,385.546875
