gen,usage
0,433.6015625
1,433.6015625
2,451.52734375
3,451.52734375
4,451.52734375
5,451.52734375
6,401.40625
7,401.40625
8,454.515625
9,454.515625
10,454.515625
11,457.5859375
12,401.40625
13,451.52734375
14,451.52734375
15,451.52734375
16,476.57421875
17,451.52734375
18,451.52734375
19,451.52734375
20,451.52734375
21,451.52734375
22,451.52734375
23,401.40625
24,451.52734375
25,401.40625
26,401.40625
27,401.40625
28,401.40625
29,452.01171875
30,401.40625
31,401.40625
32,401.40625
33,401.40625
34,401.40625
35,401.40625
36,401.40625
37,401.40625
38,401.40625
39,401.40625
40,401.40625
41,401.40625
42,401.40625
43,426.40625
44,426.40625
45,426.40625
46,452.49609375
47,452.49609375
48,452.49609375
49,452.49609375
50,452.49609375
51,452.49609375
52,412.39453125
53,451.52734375
54,401.40625
55,401.40625
56,401.40625
57,401.40625
58,426.0390625
59,426.0390625
60,426.0390625
61,401.40625
62,401.40625
63,452.49609375
64,452.49609375
65,401.40625
66,450.8515625
67,450.8515625
68,450.8515625
69,450.8515625
70,450.8515625
71,450.8515625
72,450.8515625
73,450.8515625
74,450.8515625
75,450.8515625
76,450.8515625
77,450.8515625
78,450.8515625
79,452.01171875
80,452.01171875
81,452.01171875
82,452.01171875
83,401.40625
84,401.40625
85,413.78125
86,401.40625
87,401.40625
88,401.40625
89,401.40625
90,401.40625
91,401.40625
92,452.01171875
93,452.01171875
94,452.01171875
95,452.01171875
96,452.01171875
97,452.01171875
98,452.01171875
99,452.01171875
100,452.9765625
