gen,usage
0,404.4453125
1,404.4453125
2,404.4453125
3,427.9453125
4,427.9453125
5,427.9453125
6,427.9453125
7,377.8203125
8,375.05078125
9,377.8203125
10,417.00390625
11,417.00390625
12,375.05859375
13,393.3984375
14,394.52734375
15,391.91796875
16,391.91796875
17,391.91796875
18,391.91796875
19,391.91796875
20,391.91796875
21,391.91796875
22,423.28515625
23,423.28515625
24,423.28515625
25,423.28515625
26,429.56640625
27,429.56640625
28,429.56640625
29,429.56640625
30,429.56640625
31,429.56640625
32,429.56640625
33,429.56640625
34,429.56640625
35,431.5
36,401.546875
37,401.546875
38,401.546875
39,401.65234375
40,401.65234375
41,401.65234375
42,375.26171875
43,423.390625
44,375.37109375
45,375.37109375
46,376.25390625
47,377.92578125
48,429.671875
49,429.671875
50,429.671875
51,429.671875
52,429.671875
53,376.67578125
54,376.67578125
55,419.5234375
56,419.5234375
57,379.2578125
58,389.0859375
59,389.0859375
60,389.0859375
61,417.14453125
62,417.14453125
63,417.14453125
64,377.8203125
65,423.39453125
66,375.4765625
67,418.5625
68,378.8515625
69,429.67578125
70,429.67578125
71,429.67578125
72,390.65234375
73,393.51953125
74,393.51953125
75,392.3515625
76,400.19921875
77,400.19921875
78,400.19921875
79,417.59765625
80,417.59765625
81,417.59765625
82,417.59765625
83,417.59765625
84,417.59765625
85,423.39453125
86,375.32421875
87,383.2421875
88,384.1796875
89,384.1796875
90,397.73046875
91,397.73046875
92,383.2421875
93,385.23828125
94,385.23828125
95,385.23828125
96,385.23828125
97,388.1484375
98,389.58984375
99,420.98046875
100,421.9453125
