gen,usage
0,401.60546875
1,423.55078125
2,423.55078125
3,423.55078125
4,393.67578125
5,442.39453125
6,414.02734375
7,394.04296875
8,394.04296875
9,442.39453125
10,442.39453125
11,442.39453125
12,423.13671875
13,393.67578125
14,413.46484375
15,415.62109375
16,447.22265625
17,396.87890625
18,416.0
19,416.0
20,416.0
21,416.0
22,416.00390625
23,443.27734375
24,443.27734375
25,443.27734375
26,443.27734375
27,443.27734375
28,443.27734375
29,443.27734375
30,396.64453125
31,396.64453125
32,396.64453125
33,396.64453125
34,442.9609375
35,442.9609375
36,442.9609375
37,447.421875
38,447.421875
39,447.421875
40,413.85546875
41,413.85546875
42,414.78515625
43,414.79296875
44,416.78515625
45,400.80859375
46,400.80859375
47,400.80859375
48,394.609375
49,396.2109375
50,411.7734375
51,411.7734375
52,411.78125
53,413.25
54,413.25
55,438.640625
56,437.7265625
57,437.7265625
58,443.63671875
59,443.63671875
60,443.63671875
61,443.63671875
62,443.63671875
63,443.63671875
64,443.63671875
65,443.63671875
66,443.63671875
67,443.63671875
68,437.83984375
69,423.84765625
70,423.89453125
71,419.79296875
72,420.796875
73,394.96484375
74,396.7734375
75,396.78125
76,396.78125
77,395.4296875
78,440.02734375
79,440.02734375
80,440.02734375
81,440.02734375
82,396.796875
83,397.17578125
84,397.203125
85,397.203125
86,395.859375
87,438.640625
88,438.640625
89,423.60546875
90,423.60546875
91,439.90625
92,396.796875
93,401.94140625
94,400.68359375
95,400.68359375
96,400.68359375
97,395.0703125
98,438.640625
99,438.640625
100,442.6953125
