gen,usage
0,426.4375
1,426.4375
2,426.4375
3,426.4375
4,426.4375
5,426.4375
6,426.4375
7,427.9296875
8,401.4375
9,401.4375
10,401.4375
11,451.55859375
12,451.55859375
13,454.546875
14,454.546875
15,454.546875
16,454.546875
17,454.546875
18,454.546875
19,426.5625
20,427.9296875
21,427.9296875
22,451.55859375
23,451.55859375
24,451.55859375
25,401.4375
26,401.4375
27,401.4375
28,454.546875
29,454.546875
30,454.546875
31,454.546875
32,454.546875
33,454.546875
34,454.546875
35,451.55859375
36,451.55859375
37,451.55859375
38,451.55859375
39,451.55859375
40,452.04296875
41,452.04296875
42,452.04296875
43,454.546875
44,454.546875
45,454.546875
46,454.546875
47,454.546875
48,454.546875
49,454.546875
50,454.546875
51,454.546875
52,454.546875
53,454.546875
54,454.546875
55,454.546875
56,454.546875
57,454.546875
58,454.546875
59,454.546875
60,454.546875
61,454.546875
62,454.546875
63,454.546875
64,454.546875
65,401.4375
66,401.4375
67,401.4375
68,401.4375
69,401.4375
70,401.4375
71,401.4375
72,401.4375
73,451.68359375
74,451.8671875
75,401.4375
76,401.4375
77,401.4375
78,426.0703125
79,426.0703125
80,426.0703125
81,401.4375
82,401.4375
83,401.4375
84,401.4375
85,442.40625
86,401.4375
87,401.4375
88,401.4375
89,401.4375
90,401.4375
91,401.4375
92,401.4375
93,452.04296875
94,452.04296875
95,452.04296875
96,401.4375
97,401.4375
98,408.41796875
99,430.375
100,401.4375
