gen,usage
0,465.58203125
1,465.58203125
2,465.58203125
3,465.58203125
4,415.4609375
5,429.66015625
6,429.65625
7,440.4609375
8,440.4609375
9,460.43359375
10,465.58203125
11,465.58203125
12,465.58203125
13,465.58203125
14,465.58203125
15,465.58203125
16,465.58203125
17,466.06640625
18,466.06640625
19,466.06640625
20,466.06640625
21,421.69921875
22,456.8203125
23,474.97265625
24,425.890625
25,465.58203125
26,415.4609375
27,425.8984375
28,465.58203125
29,462.89453125
30,465.58203125
31,456.8203125
32,425.8984375
33,427.1171875
34,427.1171875
35,427.1171875
36,427.1171875
37,427.1171875
38,427.1171875
39,420.23046875
40,422.9765625
41,426.296875
42,456.8203125
43,466.06640625
44,466.06640625
45,557.2109375
46,544.3515625
47,564.80078125
48,564.71875
49,569.25390625
50,549.0234375
51,569.25390625
52,569.25390625
53,569.25390625
54,544.25390625
55,555.08984375
56,556.7578125
57,595.36328125
58,600.43359375
59,600.43359375
60,594.375
61,553.88671875
62,542.23046875
63,566.86328125
64,566.8515625
65,584.08203125
66,581.95703125
67,553.8515625
68,581.15625
69,530.16796875
70,524.703125
71,530.34765625
72,518.7265625
73,538.1640625
74,577.0234375
75,550.578125
76,496.26171875
77,447.72265625
78,447.578125
79,397.40625
80,382.7265625
81,392.359375
82,382.61328125
83,381.15625
84,386.75
85,392.09765625
86,397.8359375
87,392.40234375
88,390.77734375
89,390.43359375
90,373.65234375
91,372.30078125
92,417.5859375
93,416.5703125
94,403.79296875
95,390.2421875
96,320.61328125
97,313.97265625
98,308.00390625
99,296.79296875
100,288.1328125
