gen,usage
0,411.23046875
1,411.23046875
2,411.23046875
3,410.34375
4,410.34375
5,418.12890625
6,422.90234375
7,408.84375
8,410.40625
9,381.01171875
10,420.890625
11,411.0546875
12,408.90625
13,383.1484375
14,383.1484375
15,383.78125
16,383.78515625
17,409.98828125
18,396.703125
19,372.765625
20,378.71875
21,391.00390625
22,412.1953125
23,412.1953125
24,381.12109375
25,378.71875
26,409.98828125
27,409.98828125
28,409.98828125
29,409.98828125
30,399.359375
31,399.359375
32,399.359375
33,399.359375
34,399.3671875
35,404.34375
36,404.34375
37,404.34375
38,404.34375
39,431.421875
40,384.125
41,384.125
42,384.125
43,384.125
44,423.44921875
45,423.44921875
46,406.88671875
47,406.88671875
48,406.88671875
49,406.88671875
50,406.88671875
51,423.44921875
52,403.73828125
53,380.66015625
54,380.93359375
55,381.12109375
56,382.359375
57,382.359375
58,403.73828125
59,403.73828125
60,403.73828125
61,403.73828125
62,403.73828125
63,403.73828125
64,403.73828125
65,403.73828125
66,403.73828125
67,403.73828125
68,403.73828125
69,406.0546875
70,406.0546875
71,403.73828125
72,381.171875
73,432.62109375
74,388.71484375
75,394.99609375
76,403.73828125
77,403.73828125
78,403.73828125
79,381.171875
80,382.921875
81,382.9296875
82,381.90234375
83,381.71875
84,406.88671875
85,406.88671875
86,406.88671875
87,423.70703125
88,381.92578125
89,381.92578125
90,381.92578125
91,386.515625
92,386.515625
93,407.62109375
94,407.62109375
95,403.73828125
96,403.73828125
97,403.73828125
98,403.73828125
99,403.73828125
100,403.73828125
