gen,usage
0,203.8125
1,203.8125
2,186.91015625
3,241.2265625
4,241.1640625
5,241.1640625
6,241.1640625
7,186.58203125
8,186.58203125
9,234.8203125
10,234.8203125
11,186.58984375
12,203.0546875
13,203.37109375
14,234.57421875
15,238.1796875
16,238.1796875
17,238.1796875
18,238.1796875
19,238.1796875
20,203.41796875
21,203.5625
22,203.56640625
23,240.4296875
24,240.4296875
25,240.4296875
26,240.4296875
27,240.4375
28,240.44140625
29,184.13671875
30,199.05859375
31,199.25390625
32,206.453125
33,183.76953125
34,185.69140625
35,204.91796875
36,204.91796875
37,186.59765625
38,234.6484375
39,234.828125
40,234.83203125
41,229.0390625
42,229.0390625
43,229.0390625
44,184.30859375
45,184.16015625
46,229.03515625
47,234.8359375
48,203.3671875
49,203.43359375
50,184.28125
51,184.4375
52,184.4375
53,184.3203125
54,184.4375
55,230.1328125
56,230.1328125
57,181.25390625
58,185.44140625
59,185.6796875
60,188.359375
61,188.359375
62,188.36328125
63,188.36328125
64,188.36328125
65,188.36328125
66,229.4921875
67,229.49609375
68,186.44921875
69,214.1796875
70,214.1875
71,214.1875
72,214.16796875
73,204.75
74,187.296875
75,189.109375
76,189.32421875
77,204.546875
78,204.7578125
79,210.1875
80,210.30078125
81,210.30078125
82,210.30078125
83,183.86328125
84,184.140625
85,184.140625
86,178.265625
87,198.41015625
88,172.21875
89,183.578125
90,226.1015625
91,176.6796875
92,176.27734375
93,204.359375
94,204.3984375
95,172.53515625
96,187.4375
97,182.13671875
98,167.80078125
99,135.6875
100,214.71875
