gen,usage
0,432.69921875
1,410.1796875
2,375.0390625
3,435.16015625
4,428.87890625
5,409.69140625
6,422.25390625
7,434.81640625
8,413.1484375
9,434.81640625
10,434.81640625
11,414.39453125
12,413.28125
13,413.28125
14,415.7265625
15,415.7265625
16,415.7265625
17,415.7265625
18,415.7265625
19,415.7265625
20,415.7265625
21,415.7265625
22,422.734375
23,400.47265625
24,400.47265625
25,413.28125
26,428.53515625
27,428.53515625
28,428.53515625
29,428.53515625
30,428.53515625
31,384.16015625
32,422.734375
33,422.734375
34,422.734375
35,380.40625
36,396.78515625
37,396.78515625
38,396.7890625
39,384.08984375
40,409.6953125
41,382.66796875
42,376.21484375
43,415.7265625
44,415.5390625
45,404.86328125
46,383.62890625
47,415.63671875
48,380.70703125
49,415.73046875
50,380.515625
51,405.87890625
52,381.8828125
53,392.32421875
54,395.26171875
55,395.26171875
56,421.58203125
57,386.05078125
58,386.05078125
59,428.5390625
60,428.5390625
61,428.5390625
62,380.46484375
63,381.54296875
64,386.98828125
65,380.46484375
66,388.9375
67,406.26171875
68,406.26171875
69,406.37109375
70,406.37109375
71,402.8828125
72,405.34765625
73,402.9296875
74,405.38671875
75,405.38671875
76,406.09765625
77,401.51171875
78,401.51171875
79,405.8828125
80,405.8828125
81,405.34765625
82,404.37109375
83,400.515625
84,405.34375
85,405.34375
86,409.2109375
87,429.98828125
88,399.09375
89,400.03125
90,394.59765625
91,406.796875
92,406.796875
93,409.3046875
94,415.0078125
95,400.03125
96,404.37890625
97,405.61328125
98,401.00390625
99,412.046875
100,415.9765625
