gen,usage
0,453.0234375
1,453.0234375
2,453.0234375
3,453.0234375
4,415.4609375
5,465.58203125
6,418.10546875
7,440.4609375
8,421.6875
9,465.58203125
10,465.58203125
11,415.4609375
12,415.4609375
13,471.640625
14,471.640625
15,471.640625
16,471.640625
17,415.4609375
18,465.58203125
19,465.58203125
20,465.58203125
21,415.4609375
22,440.09375
23,415.4609375
24,415.4609375
25,440.5859375
26,441.44921875
27,441.44921875
28,465.58203125
29,441.953125
30,442.078125
31,442.078125
32,442.078125
33,442.078125
34,442.078125
35,449.5078125
36,415.4609375
37,415.4609375
38,415.4609375
39,415.4609375
40,465.58203125
41,415.4609375
42,415.4609375
43,441.953125
44,415.4609375
45,415.4609375
46,415.4609375
47,415.4609375
48,415.4609375
49,423.02734375
50,426.5546875
51,426.609375
52,426.609375
53,415.4609375
54,415.4609375
55,415.4609375
56,415.4609375
57,415.4609375
58,415.4609375
59,415.4609375
60,415.4609375
61,415.4609375
62,415.4609375
63,415.4609375
64,415.4609375
65,465.015625
66,465.015625
67,465.015625
68,465.015625
69,465.015625
70,415.4609375
71,415.4609375
72,415.4609375
73,426.44921875
74,468.5703125
75,415.4609375
76,415.4609375
77,415.4609375
78,426.82421875
79,446.69921875
80,444.44921875
81,444.44921875
82,415.4609375
83,426.5546875
84,426.5546875
85,426.5546875
86,468.0
87,425.77734375
88,425.77734375
89,425.77734375
90,415.4609375
91,415.4609375
92,415.4609375
93,428.60546875
94,428.60546875
95,427.95703125
96,415.4609375
97,441.953125
98,441.953125
99,478.09765625
100,478.09765625
