gen,usage
0,349.5078125
1,376.5390625
2,386.65625
3,354.953125
4,360.578125
5,360.0
6,355.88671875
7,358.71875
8,375.69140625
9,362.8671875
10,360.34765625
11,381.44140625
12,360.87890625
13,358.7265625
14,359.24609375
15,376.41796875
16,376.42578125
17,376.42578125
18,356.875
19,359.87109375
20,386.73828125
21,386.75
22,386.84765625
23,386.96875
24,387.0078125
25,357.44921875
26,364.04296875
27,363.14453125
28,378.96484375
29,379.04296875
30,379.046875
31,384.0546875
32,384.2734375
33,384.28515625
34,386.76171875
35,386.8359375
36,364.4296875
37,373.4140625
38,364.48046875
39,373.390625
40,374.3359375
41,364.70703125
42,370.66015625
43,388.8671875
44,394.89453125
45,364.1640625
46,412.328125
47,412.4609375
48,412.46484375
49,412.4765625
50,363.92578125
51,418.75390625
52,418.92578125
53,364.8046875
54,364.0859375
55,391.0078125
56,364.60546875
57,374.640625
58,382.52734375
59,379.39453125
60,399.1171875
61,390.0625
62,413.88671875
63,389.4765625
64,390.46484375
65,378.33984375
66,386.96875
67,400.80859375
68,390.0390625
69,376.58984375
70,372.4296875
71,395.87890625
72,382.0078125
73,389.5703125
74,399.69921875
75,379.078125
76,400.31640625
77,371.75
78,415.31640625
79,369.22265625
80,405.8984375
81,405.93359375
82,402.08203125
83,378.77734375
84,400.68359375
85,381.6171875
86,402.58203125
87,417.4375
88,374.2578125
89,381.09765625
90,393.98828125
91,418.1953125
92,403.86328125
93,403.9375
94,379.1328125
95,386.40234375
96,379.03125
97,382.03125
98,422.33203125
99,383.37890625
100,404.3046875
