gen,time
0,348.5103986263275
1,109.43261337280273
2,119.40380907058716
3,258.57807064056396
4,107.00311946868896
5,68.86957359313965
6,56.27544713020325
7,64.9105794429779
8,88.52331948280334
9,134.0147042274475
10,135.57769131660461
11,101.85027527809143
12,233.94388055801392
13,194.45939993858337
14,65.45874381065369
15,53.70192503929138
16,103.5630989074707
17,99.30691480636597
18,102.52703189849854
19,90.41490077972412
20,80.12327289581299
21,78.79062795639038
22,107.88762950897217
23,334.57455253601074
24,190.8214292526245
25,173.87122774124146
26,397.9713876247406
27,235.55462265014648
28,456.15538215637207
29,217.50852966308594
30,402.8232796192169
31,265.17752838134766
32,158.3576476573944
33,541.6596393585205
34,723.3781757354736
35,215.90275263786316
36,495.5881769657135
37,273.53827834129333
38,230.96415519714355
39,274.29869508743286
40,158.77181458473206
41,152.8004777431488
42,162.83812642097473
43,280.59339141845703
44,374.8056242465973
45,110.42030358314514
46,93.56176376342773
47,121.17609596252441
48,94.41179966926575
49,98.77592968940735
50,98.84296822547913
51,211.96826243400574
52,100.783518075943
53,92.98393082618713
54,126.59311318397522
55,118.82083177566528
56,81.74460411071777
57,205.11776208877563
58,82.03164434432983
59,265.5864140987396
60,131.28887820243835
61,98.13818860054016
62,430.35275197029114
63,114.99054861068726
64,146.0718777179718
65,137.1665141582489
66,107.67922759056091
67,114.21450233459473
68,231.18802666664124
69,168.06002259254456
70,102.05950260162354
71,94.27199172973633
72,95.96399879455566
73,186.2715847492218
74,130.94640111923218
75,87.23508262634277
76,141.37538743019104
77,147.32918739318848
78,231.3437511920929
79,394.91077613830566
80,76.96298217773438
81,110.12311911582947
82,62.43065810203552
83,66.87228107452393
84,66.33908486366272
85,149.48978328704834
86,76.5354073047638
87,74.71203780174255
88,167.5819172859192
89,60.30905199050903
90,100.30441117286682
91,108.01240968704224
92,59.39646601676941
93,94.97895836830139
94,109.81669187545776
95,46.214149713516235
96,99.04934692382812
97,58.868335485458374
98,91.57814288139343
99,69.24376320838928
100,50.957327127456665
