gen,usage
0,426.2734375
1,426.2734375
2,426.2734375
3,432.5546875
4,378.5390625
5,429.62890625
6,429.62890625
7,430.9296875
8,432.5546875
9,374.0234375
10,429.62890625
11,429.62890625
12,373.48828125
13,380.8046875
14,397.796875
15,397.796875
16,421.92578125
17,380.8046875
18,380.8046875
19,397.3515625
20,397.3515625
21,397.3515625
22,397.3515625
23,397.3515625
24,378.14453125
25,378.14453125
26,376.32421875
27,377.04296875
28,377.0546875
29,377.0546875
30,378.63671875
31,378.63671875
32,381.36328125
33,381.37109375
34,411.15625
35,411.15625
36,411.15625
37,378.3046875
38,378.33984375
39,378.859375
40,426.8671875
41,432.5078125
42,405.921875
43,405.921875
44,420.4765625
45,420.4765625
46,420.4765625
47,378.19921875
48,378.3046875
49,390.22265625
50,390.22265625
51,390.22265625
52,379.890625
53,385.34765625
54,377.68359375
55,403.34765625
56,423.85546875
57,423.85546875
58,381.34765625
59,387.13671875
60,387.13671875
61,382.796875
62,408.03515625
63,408.03515625
64,381.02734375
65,388.58203125
66,388.58203125
67,393.41796875
68,403.1328125
69,403.1328125
70,403.1328125
71,403.1328125
72,407.73828125
73,407.73828125
74,390.34765625
75,395.875
76,395.875
77,384.984375
78,393.4765625
79,399.98046875
80,403.46484375
81,403.46484375
82,379.890625
83,389.5546875
84,403.1328125
85,432.5546875
86,432.5546875
87,384.23828125
88,386.171875
89,405.64453125
90,379.39453125
91,388.48828125
92,390.8984375
93,390.8984375
94,385.6953125
95,432.5546875
96,432.5546875
97,432.5546875
98,432.5546875
99,432.5546875
100,432.5546875
