gen,usage
0,424.51171875
1,385.9453125
2,385.9453125
3,385.9453125
4,385.9453125
5,385.9453125
6,412.5703125
7,431.4140625
8,412.5703125
9,412.5703125
10,431.4140625
11,385.9453125
12,397.83203125
13,397.83203125
14,384.390625
15,381.96484375
16,429.19921875
17,380.96484375
18,432.09375
19,429.19921875
20,436.01171875
21,436.01171875
22,436.01171875
23,405.5234375
24,405.5234375
25,384.390625
26,384.390625
27,405.5234375
28,407.4140625
29,407.4140625
30,383.734375
31,383.734375
32,410.50390625
33,410.50390625
34,410.50390625
35,432.33984375
36,432.34375
37,381.12890625
38,399.328125
39,384.39453125
40,383.73828125
41,397.8359375
42,381.12890625
43,402.42578125
44,431.2109375
45,431.2109375
46,431.2109375
47,431.2109375
48,403.16796875
49,409.9453125
50,423.40625
51,423.40625
52,423.40625
53,423.40625
54,396.8203125
55,426.1875
56,426.1875
57,390.59375
58,381.85546875
59,381.75390625
60,386.70703125
61,394.81640625
62,394.81640625
63,405.52734375
64,384.83984375
65,384.83984375
66,400.7890625
67,400.7890625
68,400.7890625
69,400.7890625
70,383.3046875
71,386.109375
72,381.12890625
73,423.40625
74,405.5859375
75,405.52734375
76,382.8203125
77,384.75390625
78,406.0078125
79,406.0078125
80,405.52734375
81,386.5703125
82,387.16796875
83,388.77734375
84,389.1015625
85,435.578125
86,435.578125
87,435.578125
88,394.40625
89,406.70703125
90,428.4921875
91,390.06640625
92,383.83203125
93,389.5859375
94,395.6484375
95,388.6328125
96,406.65234375
97,406.65234375
98,395.59375
99,395.59375
100,395.59375
