gen,usage
0,429.796875
1,447.703125
2,402.1328125
3,402.1328125
4,452.2578125
5,417.6875
6,452.25390625
7,452.2578125
8,452.2578125
9,399.3671875
10,399.3671875
11,450.95703125
12,402.13671875
13,447.55859375
14,447.59765625
15,454.41015625
16,454.41015625
17,454.41015625
18,454.41015625
19,454.41015625
20,396.9921875
21,416.1953125
22,441.80078125
23,450.95703125
24,450.95703125
25,450.95703125
26,450.95703125
27,450.95703125
28,396.64453125
29,447.59765625
30,447.59765625
31,447.59765625
32,453.87890625
33,453.87890625
34,453.87890625
35,453.87890625
36,399.3671875
37,399.3671875
38,397.265625
39,432.0625
40,432.0625
41,432.0625
42,432.0625
43,432.0625
44,432.0625
45,432.0625
46,432.0625
47,400.88671875
48,400.88671875
49,400.88671875
50,424.4921875
51,424.4921875
52,424.4921875
53,399.859375
54,399.859375
55,399.859375
56,399.859375
57,393.99609375
58,393.99609375
59,397.0703125
60,442.28515625
61,442.28515625
62,442.28515625
63,453.87890625
64,399.859375
65,400.19921875
66,400.19921875
67,424.90234375
68,424.90234375
69,446.77734375
70,422.08984375
71,422.08984375
72,399.765625
73,454.328125
74,454.328125
75,403.1484375
76,403.1484375
77,415.0390625
78,415.0390625
79,446.77734375
80,446.77734375
81,446.77734375
82,405.54296875
83,397.8359375
84,430.14453125
85,430.14453125
86,397.23828125
87,400.29296875
88,401.65625
89,414.1171875
90,394.0546875
91,403.66015625
92,403.66015625
93,403.66015625
94,451.9453125
95,407.44921875
96,409.6328125
97,425.01171875
98,425.01171875
99,408.046875
100,424.51171875
