operator_count,score,generation
1.0,0.5,0
1.0,0.6649641858839972,0
1.0,0.5211574074074073,0
1.0,0.646827393431167,0
1.0,0.7134350978336828,0
2.0,0.5139408630328443,0
2.0,0.709049178895877,0
1.0,0.6668684486373165,0
1.0,0.7679240915443746,0
1.0,0.5928057302585604,0
2.0,0.6985718029350104,0
2.0,0.5564177148846962,0
1.0,0.5,0
2.0,0.503125,0
1.0,0.6691304157931516,0
1.0,0.6693317610062894,0
1.0,0.5,0
1.0,0.660236285814116,0
1.0,0.6430315338923829,0
2.0,0.7186906009783367,0
1.0,0.5024938853948288,0
1.0,0.5,0
1.0,0.5277546296296296,0
1.0,0.581191037735849,0
1.0,0.7134350978336828,0
2.0,0.5255380852550664,0
2.0,0.6557970824598184,0
1.0,0.5125,0
2.0,0.6198432040531097,0
1.0,0.5,0
2.0,0.6698370894479384,0
1.0,0.7134350978336828,0
1.0,0.6493107966457023,0
2.0,0.5,0
1.0,0.5612037037037038,0
2.0,0.5567758560447239,0
2.0,0.6207844164919637,0
1.0,0.5,0
1.0,0.7134350978336828,0
2.0,0.47464273235499643,0
1.0,0.7094020789657582,0
2.0,0.5,0
1.0,0.5,0
1.0,0.7172156708595387,0
2.0,0.697821890286513,0
1.0,0.6147305206149545,0
2.0,0.6241256114605171,0
1.0,0.6988238120195667,0
1.0,0.6366133822501747,0
1.0,0.7134350978336828,0
1.0,0.5,0
1.0,0.7768243361285814,0
1.0,0.5464871593291404,0
2.0,0.552000786163522,0
1.0,0.5,0
1.0,0.5,0
1.0,0.5,0
1.0,0.5,0
1.0,0.7496903389238294,0
2.0,0.537233141160028,0
2.0,0.6374327393431167,0
2.0,0.6665138015373865,0
1.0,0.7134350978336828,0
1.0,0.5,0
2.0,0.5743212788259958,0
1.0,0.5,0
2.0,0.5274641858839972,0
2.0,0.7037006464011182,0
1.0,0.5675973969252269,0
2.0,0.5,0
2.0,0.6676838749126486,0
2.0,0.6741299790356394,0
1.0,0.5,0
1.0,0.5928773584905661,0
1.0,0.7072846785464709,0
2.0,0.6484591194968553,0
1.0,0.562528825995807,0
1.0,0.5,0
2.0,0.6840766946191474,0
2.0,0.7134350978336828,0
1.0,0.5848899371069182,0
2.0,0.6833888015373865,0
1.0,0.7414910901467506,0
1.0,0.6830996680642907,0
1.0,0.6673602375960865,0
2.0,0.6777655485674353,0
1.0,0.5,0
2.0,0.6047593466107617,0
2.0,0.49873777078965753,0
1.0,0.5,0
1.0,0.728349493361286,0
1.0,0.5,0
1.0,0.6228874039133473,0
2.0,0.6322436233403215,0
1.0,0.5,0
2.0,0.5,0
1.0,0.6643370020964361,0
1.0,0.5627541928721174,0
1.0,0.7496903389238294,0
1.0,0.6932918413696716,0
2.0,0.7125091719077569,1
2.0,0.5,1
2.0,0.5,1
1.0,0.5,1
2.0,0.5892968204053108,1
2.0,0.6617500873515025,1
2.0,0.6943907232704403,1
1.0,0.6833438155136269,1
1.0,0.7768243361285814,1
1.0,0.6448541229909155,1
1.0,0.6584302935010482,1
1.0,0.5365159853249477,1
2.0,0.7035888364779874,1
1.0,0.544675925925926,1
1.0,0.5992924528301886,1
1.0,0.5755149371069183,1
2.0,0.5330787037037037,1
1.0,0.7275449860237596,1
2.0,0.501255677847659,1
2.0,0.663498427672956,1
1.0,0.5,1
1.0,0.654784678546471,1
2.0,0.5,1
2.0,0.5,1
2.0,0.6550563417190776,1
1.0,0.7275449860237596,1
2.0,0.6575275157232705,1
2.0,0.7480013976240392,1
1.0,0.6470400943396227,1
1.0,0.5392579489867225,1
2.0,0.7266771488469602,1
2.0,0.5,1
1.0,0.5386683263452132,1
2.0,0.5,1
1.0,0.6416247379454927,1
1.0,0.6613705450733752,1
1.0,0.5935914570230607,1
2.0,0.7347728860936409,1
2.0,0.5,1
3.0,0.6015107442348009,1
2.0,0.7496903389238294,1
1.0,0.604918326345213,1
2.0,0.683961390635919,1
1.0,0.7275449860237596,1
2.0,0.6890535464709993,1
2.0,0.5,1
1.0,0.7282953354297693,1
2.0,0.6566238644304682,1
2.0,0.6222912299091544,1
2.0,0.7039561495457722,1
2.0,0.5948986722571629,2
1.0,0.7452921907756813,2
2.0,0.5948515024458421,2
2.0,0.6046864081062194,2
1.0,0.7328057302585604,2
2.0,0.6851598532494758,2
3.0,0.5557171558350804,2
2.0,0.6747379454926625,2
2.0,0.6617238819007686,2
3.0,0.7027284241788958,2
2.0,0.5476266596785465,2
2.0,0.7592562019566736,2
1.0,0.7478454751921733,2
2.0,0.6789631376659677,2
1.0,0.5,2
2.0,0.5730079489867226,2
2.0,0.7125091719077568,2
1.0,0.6633031970649895,2
2.0,0.5404083682739342,2
2.0,0.6576144304682041,2
2.0,0.532523148148148,2
1.0,0.5540103074772886,2
1.0,0.6668501048218028,2
1.0,0.7256123340321452,2
1.0,0.6563936932215235,2
1.0,0.6753747379454926,2
2.0,0.5850729385045423,2
2.0,0.6306188853948288,2
2.0,0.6096239517819706,2
2.0,0.6551899895178197,2
2.0,0.5223305380852551,2
1.0,0.5202830188679245,2
2.0,0.6923890635918937,2
1.0,0.6478057302585605,2
2.0,0.662322676450035,2
2.0,0.7416758385744235,2
3.0,0.6505538085255066,2
1.0,0.6438120195667365,2
2.0,0.6552013452131377,2
1.0,0.6633031970649895,2
1.0,0.6942409154437457,2
3.0,0.6828738644304682,2
1.0,0.6662023934311669,2
1.0,0.6478057302585605,2
1.0,0.6508031970649895,2
1.0,0.5339871593291404,2
2.0,0.7556948812019566,2
1.0,0.6585172082459818,2
2.0,0.6682914046121594,2
1.0,0.6368256464011182,2
2.0,0.6565260307477289,3
2.0,0.7177812718378757,3
1.0,0.6091810796645702,3
3.0,0.7496903389238294,3
2.0,0.6572602201257861,3
3.0,0.5872091194968554,3
1.0,0.7506162648497554,3
1.0,0.6527830188679246,3
1.0,0.5,3
3.0,0.7070584381551362,3
3.0,0.5740046296296296,3
1.0,0.7215788784067085,3
1.0,0.6589980782669461,3
1.0,0.6923938679245284,3
2.0,0.6890373864430469,3
3.0,0.7138583158630328,3
1.0,0.6318457372466806,3
2.0,0.7196104122990915,3
2.0,0.6755258560447239,3
2.0,0.5,3
1.0,0.6564395527603075,3
2.0,0.6698715932914046,3
2.0,0.6911722571628232,3
2.0,0.7496794199860238,3
2.0,0.7192461565338923,3
1.0,0.6224126484975543,3
3.0,0.5404454926624738,3
1.0,0.6552244933612857,3
1.0,0.7377179419986024,3
2.0,0.6703638190076869,3
2.0,0.669941037735849,3
1.0,0.6639041754018169,3
2.0,0.6672493011879805,3
1.0,0.5,3
1.0,0.6582804856743536,3
2.0,0.6995580013976239,3
2.0,0.6796174004192872,3
2.0,0.7019946715583509,3
3.0,0.6597851153039832,3
1.0,0.6604149196366178,3
1.0,0.7506162648497554,3
1.0,0.6875506638714185,3
2.0,0.6649344863731657,3
2.0,0.6874746680642907,3
1.0,0.6696051712089448,3
1.0,0.6510001747030049,3
2.0,0.7036670160726766,3
1.0,0.5,3
2.0,0.6690194793850455,3
2.0,0.7241823899371069,3
2.0,0.6651270964360586,4
2.0,0.676705538085255,4
1.0,0.5,4
1.0,0.5931595038434662,4
3.0,0.6489277603074773,4
1.0,0.6833429419986023,4
3.0,0.5717238819007686,4
2.0,0.7107918413696714,4
2.0,0.6791518169112509,4
2.0,0.6970990566037736,4
2.0,0.7469125611460518,4
1.0,0.5,4
3.0,0.6896519042627534,4
3.0,0.6023196191474494,4
2.0,0.6784822676450035,4
3.0,0.6930411425576521,4
1.0,0.5523667889587701,4
1.0,0.636133822501747,4
2.0,0.6629559748427674,4
2.0,0.5530843815513626,4
2.0,0.702683001397624,4
1.0,0.66069357092942,4
2.0,0.6686954053109714,4
2.0,0.6157254542278128,4
3.0,0.6890535464709993,4
2.0,0.7075537211740042,4
2.0,0.6954555380852551,4
1.0,0.6682569007686933,4
2.0,0.7316540006988119,4
3.0,0.7264504716981132,4
2.0,0.7036089273235498,4
2.0,0.6912954227812718,4
2.0,0.7171562718378757,4
2.0,0.7336320754716981,4
2.0,0.7171562718378757,4
3.0,0.7313583158630328,4
2.0,0.757305642907058,4
2.0,0.7584582459818309,4
3.0,0.6829616526904263,4
2.0,0.6593103598881901,4
2.0,0.686160464709993,4
3.0,0.709049178895877,4
3.0,0.650802323549965,4
1.0,0.6686722571628232,4
2.0,0.6441880677847659,4
2.0,0.7030586128581412,4
2.0,0.6730420160726764,4
3.0,0.667412211740042,4
1.0,0.6722147973445143,4
1.0,0.5,4
3.0,0.7152760307477288,5
1.0,0.6672785639412998,5
3.0,0.6805891858839972,5
4.0,0.6779489867225716,5
1.0,0.5,5
1.0,0.694594252271139,5
2.0,0.7496903389238294,5
3.0,0.7582263277428372,5
3.0,0.6943907232704403,5
