gen,usage
0,410.40625
1,411.640625
2,383.78125
3,414.39453125
4,375.43359375
5,397.7578125
6,425.84375
7,383.671875
8,375.375
9,423.34375
10,383.671875
11,429.140625
12,429.140625
13,429.140625
14,429.140625
15,386.4453125
16,399.25390625
17,399.25390625
18,399.25390625
19,399.25390625
20,399.25390625
21,399.26171875
22,423.00390625
23,423.00390625
24,433.7109375
25,429.1328125
26,429.140625
27,429.140625
28,429.140625
29,429.140625
30,429.140625
31,381.06640625
32,381.06640625
33,381.06640625
34,381.06640625
35,383.6875
36,383.6875
37,383.6875
38,383.6875
39,383.671875
40,383.671875
41,407.73828125
42,407.73828125
43,407.73828125
44,407.73828125
45,407.73828125
46,407.73828125
47,381.06640625
48,381.06640625
49,381.06640625
50,381.06640625
51,385.6328125
52,385.6328125
53,385.6328125
54,385.6328125
55,385.6328125
56,385.6328125
57,407.28515625
58,383.671875
59,383.671875
60,383.671875
61,392.44140625
62,432.49609375
63,409.06640625
64,409.06640625
65,409.06640625
66,409.06640625
67,409.06640625
68,409.06640625
69,409.06640625
70,387.4140625
71,387.4140625
72,387.4140625
73,381.88671875
74,382.328125
75,381.39453125
76,408.03515625
77,422.296875
78,382.80859375
79,382.80859375
80,383.3203125
81,435.484375
82,435.484375
83,435.484375
84,435.484375
85,417.2578125
86,417.2578125
87,384.91015625
88,394.953125
89,394.953125
90,406.0078125
91,406.0078125
92,410.359375
93,410.359375
94,423.40625
95,395.17578125
96,395.17578125
97,423.71875
98,423.71875
99,382.3359375
100,407.671875
