gen,usage
0,442.43359375
1,426.40625
2,426.40625
3,451.52734375
4,451.52734375
5,451.52734375
6,451.52734375
7,401.40625
8,427.8984375
9,401.40625
10,427.8984375
11,401.40625
12,401.40625
13,426.40625
14,451.52734375
15,401.40625
16,429.453125
17,454.515625
18,401.40625
19,401.40625
20,427.8984375
21,427.8984375
22,427.8984375
23,452.01171875
24,452.01171875
25,401.40625
26,429.453125
27,454.515625
28,454.515625
29,454.515625
30,401.40625
31,401.40625
32,401.40625
33,401.40625
34,401.40625
35,401.40625
36,401.40625
37,401.40625
38,401.40625
39,401.40625
40,401.40625
41,401.40625
42,401.40625
43,405.89453125
44,401.40625
45,401.40625
46,401.40625
47,401.40625
48,401.40625
49,427.8984375
50,401.40625
51,429.55859375
52,401.40625
53,401.40625
54,401.40625
55,401.40625
56,401.40625
57,401.40625
58,401.40625
59,401.40625
60,454.9765625
61,405.6015625
62,457.5859375
63,401.40625
64,401.40625
65,401.40625
66,464.16015625
67,430.60546875
68,426.0390625
69,426.0390625
70,401.40625
71,430.140625
72,430.140625
73,430.140625
74,427.8984375
75,427.8984375
76,405.25
77,401.40625
78,401.40625
79,401.40625
80,421.45703125
81,421.45703125
82,401.40625
83,453.9453125
84,453.9453125
85,453.9453125
86,401.40625
87,401.40625
88,401.40625
89,401.40625
90,412.4453125
91,410.93359375
92,412.39453125
93,412.39453125
94,412.39453125
95,401.40625
96,401.40625
97,401.40625
98,405.64453125
99,412.39453125
100,433.6015625
