gen,usage
0,405.7421875
1,405.7421875
2,405.7421875
3,418.30078125
4,418.30078125
5,376.3515625
6,376.3515625
7,424.58203125
8,424.58203125
9,424.58203125
10,424.58203125
11,424.58203125
12,424.58203125
13,424.58203125
14,427.32421875
15,427.32421875
16,407.0078125
17,428.4375
18,428.4375
19,394.671875
20,428.4375
21,430.86328125
22,419.32421875
23,419.32421875
24,424.58203125
25,376.00390625
26,378.61328125
27,375.94921875
28,376.49609375
29,376.734375
30,382.76953125
31,382.76953125
32,404.4375
33,404.44921875
34,424.60546875
35,424.60546875
36,424.60546875
37,376.00390625
38,381.09765625
39,385.34765625
40,385.34765625
41,385.34765625
42,385.34765625
43,400.9921875
44,400.9921875
45,400.9921875
46,400.9921875
47,400.9921875
48,387.76171875
49,380.12109375
50,420.6953125
51,424.015625
52,384.98046875
53,384.98046875
54,386.89453125
55,389.0234375
56,389.0234375
57,403.86328125
58,403.86328125
59,420.69921875
60,420.69921875
61,399.890625
62,399.8984375
63,399.3359375
64,399.3359375
65,399.3359375
66,405.79296875
67,405.79296875
68,401.3359375
69,401.34375
70,401.34375
71,401.34375
72,401.34375
73,401.34375
74,401.34375
75,401.34375
76,392.1953125
77,381.37109375
78,401.44921875
79,401.44921875
80,404.703125
81,402.9453125
82,402.9453125
83,424.56640625
84,427.46484375
85,380.59765625
86,420.80859375
87,421.06640625
88,421.06640625
89,421.06640625
90,431.00390625
91,431.00390625
92,400.94140625
93,399.08203125
94,396.5625
95,419.3671875
96,393.3515625
97,396.50390625
98,400.88671875
99,400.88671875
100,413.3359375
