gen,usage
0,439.0234375
1,439.0234375
2,439.0234375
3,439.0234375
4,439.0234375
5,401.4609375
6,450.5
7,450.48046875
8,401.4609375
9,451.58203125
10,451.58203125
11,451.58203125
12,465.58203125
13,468.5703125
14,468.5703125
15,468.5703125
16,468.5703125
17,468.5703125
18,468.5703125
19,468.5703125
20,468.5703125
21,468.5703125
22,468.5703125
23,468.5703125
24,468.5703125
25,468.5703125
26,468.5703125
27,415.4609375
28,464.43359375
29,464.5
30,464.5
31,464.5
32,464.5
33,464.5
34,478.14453125
35,465.88671875
36,465.88671875
37,465.88671875
38,465.88671875
39,465.88671875
40,465.88671875
41,465.88671875
42,465.88671875
43,415.4609375
44,444.53515625
45,444.53515625
46,444.53515625
47,415.30859375
48,440.09375
49,446.203125
50,415.33984375
51,415.4609375
52,441.953125
53,441.953125
54,441.953125
55,441.953125
56,441.953125
57,441.953125
58,478.09765625
59,478.09765625
60,415.4609375
61,426.5
62,426.5
63,426.5
64,440.4609375
65,440.4609375
66,465.58203125
67,465.58203125
68,465.58203125
69,465.58203125
70,465.58203125
71,415.4609375
72,466.78125
73,466.78125
74,466.78125
75,466.78125
76,466.78125
77,466.78125
78,466.78125
79,466.78125
80,466.78125
81,466.78125
82,466.78125
83,431.2421875
84,431.2421875
85,431.2421875
86,431.2421875
87,440.09375
88,440.09375
89,440.09375
90,440.09375
91,440.09375
92,440.09375
93,440.09375
94,440.09375
95,415.4609375
96,415.4609375
97,415.4609375
98,415.4609375
99,446.1875
100,446.1875
