gen,time
0,158.60123896598816
1,117.1878809928894
2,92.51193761825562
3,439.7460870742798
4,167.57319259643555
5,89.32403993606567
6,101.67181301116943
7,100.60992360115051
8,145.67915153503418
9,104.35016584396362
10,125.94025564193726
11,164.25980353355408
12,181.61346054077148
13,70.09351634979248
14,88.77511310577393
15,73.73271131515503
16,78.67867636680603
17,124.64793276786804
18,65.2963719367981
19,109.35295057296753
20,226.73199033737183
21,83.56988072395325
22,80.22245025634766
23,109.38028740882874
24,95.24547028541565
25,138.29265594482422
26,178.98675632476807
27,121.40499186515808
28,87.80152654647827
29,125.59315252304077
30,230.5779914855957
31,112.49140739440918
32,133.65562057495117
33,157.94649195671082
34,130.53744959831238
35,185.18496203422546
36,138.81997990608215
37,149.79915285110474
38,116.20820260047913
39,223.6170370578766
40,212.5174045562744
41,110.7603542804718
42,129.2047872543335
43,146.33897829055786
44,173.2333447933197
45,148.0772840976715
46,194.1323277950287
47,115.25886034965515
48,101.33333110809326
49,174.42219400405884
50,212.60887098312378
51,139.80013370513916
52,177.40325093269348
53,98.86807703971863
54,144.1627562046051
55,107.83293414115906
56,160.28768229484558
57,134.66779589653015
58,91.75822496414185
59,143.65624737739563
60,200.73371529579163
61,89.72424292564392
62,55.34532380104065
63,70.20662045478821
64,155.63259482383728
65,91.01406168937683
66,151.88620448112488
67,68.99019169807434
68,101.22915434837341
69,127.49926614761353
70,158.1583604812622
71,180.5657458305359
72,333.2278742790222
73,89.63823437690735
74,117.91560006141663
75,121.9859049320221
76,221.24900770187378
77,69.37773180007935
78,202.11787343025208
79,140.3530035018921
80,133.5904302597046
81,95.85773420333862
82,75.00553846359253
83,183.60800409317017
84,149.47299671173096
85,145.64778423309326
86,59.13469958305359
87,187.59203910827637
88,372.2672829627991
89,120.06446886062622
90,202.10812664031982
91,74.00781655311584
92,60.1717312335968
93,160.61459493637085
94,79.48877787590027
95,205.57202696800232
96,93.88041162490845
97,169.97181725502014
98,76.23791837692261
99,136.8584840297699
100,42.442662715911865
