gen,usage
0,423.2265625
1,423.2265625
2,423.2265625
3,451.33984375
4,398.23046875
5,445.4140625
6,448.48828125
7,378.296875
8,397.6015625
9,432.33984375
10,432.32421875
11,384.15625
12,388.2890625
13,384.15625
14,384.15625
15,434.6171875
16,388.2890625
17,407.00390625
18,407.00390625
19,407.00390625
20,428.96484375
21,393.09765625
22,383.5
23,384.15625
24,407.00390625
25,384.421875
26,384.15625
27,383.5
28,384.15625
29,406.5234375
30,384.15625
31,384.15625
32,405.7890625
33,405.80078125
34,405.80078125
35,429.5703125
36,429.5703125
37,429.5703125
38,405.61328125
39,405.61328125
40,383.51171875
41,383.51171875
42,383.51171875
43,423.1796875
44,433.6875
45,433.6875
46,383.51171875
47,374.0
48,380.51171875
49,383.58203125
50,384.2578125
51,413.828125
52,406.046875
53,406.046875
54,406.046875
55,382.21484375
56,382.21875
57,382.21875
58,394.5390625
59,394.67578125
60,380.9609375
61,427.1484375
62,433.453125
63,398.74609375
64,384.1484375
65,384.171875
66,384.9453125
67,392.359375
68,383.6796875
69,383.6796875
70,405.83203125
71,405.83203125
72,405.83203125
73,405.88671875
74,405.88671875
75,415.4609375
76,428.0
77,428.0
78,428.0
79,433.76171875
80,385.60546875
81,405.94140625
82,384.26953125
83,395.0625
84,395.0625
85,395.0625
86,407.453125
87,407.453125
88,386.4453125
89,391.73828125
90,388.90625
91,410.71875
92,392.22265625
93,392.22265625
94,392.22265625
95,395.04296875
96,409.61328125
97,409.61328125
98,409.61328125
99,425.93359375
100,401.40625
