gen,usage
0,429.13671875
1,448.0390625
2,391.63671875
3,429.19921875
4,399.80859375
5,392.515625
6,399.99609375
7,399.99609375
8,399.99609375
9,404.1875
10,399.80859375
11,451.3984375
12,399.80859375
13,441.796875
14,416.2734375
15,416.2734375
16,448.0390625
17,397.0859375
18,399.80859375
19,397.0859375
20,416.2734375
21,416.2734375
22,397.70703125
23,397.70703125
24,397.70703125
25,397.70703125
26,397.70703125
27,397.70703125
28,418.2734375
29,418.2734375
30,418.2734375
31,448.0390625
32,448.0390625
33,448.0390625
34,448.0390625
35,450.265625
36,450.265625
37,394.3828125
38,451.3984375
39,451.3984375
40,451.3984375
41,451.3984375
42,451.3984375
43,451.3984375
44,394.3828125
45,432.7890625
46,432.7890625
47,432.7890625
48,442.2421875
49,442.2421875
50,442.2421875
51,399.80859375
52,450.265625
53,450.265625
54,393.92578125
55,401.1953125
56,394.4375
57,394.49609375
58,432.7890625
59,397.51171875
60,401.17578125
61,401.21484375
62,401.21484375
63,401.65625
64,401.65625
65,398.27734375
66,401.17578125
67,443.20703125
68,443.20703125
69,444.359375
70,403.9140625
71,403.15234375
72,403.15234375
73,410.37109375
74,402.6328125
75,403.59765625
76,412.3203125
77,404.56640625
78,431.09765625
79,411.328125
80,411.328125
81,424.9609375
82,424.9609375
83,424.85546875
84,424.85546875
85,424.91015625
86,413.796875
87,413.796875
88,413.796875
89,413.796875
90,413.796875
91,413.796875
92,400.61328125
93,424.9609375
94,411.53125
95,435.09765625
96,435.09765625
97,405.046875
98,406.49609375
99,423.546875
100,423.6875
