gen,usage
0,452.70703125
1,397.09375
2,397.51953125
3,452.70703125
4,452.70703125
5,452.70703125
6,397.37890625
7,416.64453125
8,416.64453125
9,452.70703125
10,452.70703125
11,452.70703125
12,451.40625
13,453.69921875
14,453.69921875
15,454.859375
16,400.30859375
17,400.30859375
18,454.859375
19,391.64453125
20,393.13671875
21,451.40625
22,451.40625
23,399.81640625
24,399.81640625
25,391.64453125
26,452.14453125
27,452.14453125
28,424.375
29,448.046875
30,454.328125
31,454.328125
32,454.328125
33,454.328125
34,432.51171875
35,432.51171875
36,432.51171875
37,432.51171875
38,432.51171875
39,432.51171875
40,432.51171875
41,432.51171875
42,407.515625
43,408.4453125
44,408.4453125
45,412.71484375
46,412.71484375
47,400.078125
48,402.6328125
49,424.80078125
50,442.25
51,407.90625
52,391.64453125
53,401.109375
54,424.91015625
55,424.91015625
56,424.91015625
57,424.91015625
58,435.09765625
59,401.18359375
60,400.71875
61,416.27734375
62,416.27734375
63,447.2265625
64,447.2265625
65,406.90234375
66,418.94140625
67,424.60546875
68,424.60546875
69,400.23046875
70,402.24609375
71,402.24609375
72,402.24609375
73,404.21484375
74,431.1015625
75,431.1015625
76,394.453125
77,430.29296875
78,427.09375
79,401.6640625
80,404.08203125
81,404.08203125
82,424.9609375
83,405.9921875
84,403.59765625
85,425.28515625
86,404.56640625
87,408.4296875
88,424.91015625
89,424.91015625
90,405.09375
91,425.28515625
92,425.28515625
93,425.34375
94,406.98046875
95,400.3984375
96,406.51953125
97,406.51953125
98,424.85546875
99,424.85546875
100,431.1015625
