gen,time
0,266.1179316043854
1,122.45193266868591
2,166.7694616317749
3,157.50350642204285
4,232.34003973007202
5,391.8647291660309
6,149.983717918396
7,83.45789813995361
8,109.19275712966919
9,170.03696489334106
10,269.93203806877136
11,129.30176281929016
12,83.83962655067444
13,121.0191798210144
14,233.70941543579102
15,97.42533230781555
16,358.4044735431671
17,350.21142053604126
18,131.56600379943848
19,474.00840187072754
20,296.5869474411011
21,137.08656477928162
22,187.48726749420166
23,156.09626173973083
24,234.30161571502686
25,145.02054524421692
26,297.57054114341736
27,208.45207715034485
28,423.7802200317383
29,166.70137691497803
30,136.22371101379395
31,174.70174932479858
32,111.94246578216553
33,125.09765601158142
34,276.1961393356323
35,183.4166557788849
36,109.28933811187744
37,148.90188765525818
38,79.64301562309265
39,143.11983370780945
40,422.02034163475037
41,86.07827425003052
42,127.23354482650757
43,128.10527920722961
44,132.05837106704712
45,125.96012091636658
46,360.8161175251007
47,115.47613477706909
48,122.31508874893188
49,72.10664057731628
50,123.93595623970032
51,110.5554735660553
52,107.78329277038574
53,87.53695750236511
54,60.67162084579468
55,60.276143074035645
56,65.13020610809326
57,80.53708076477051
58,79.84337282180786
59,127.74857926368713
60,101.43672847747803
61,78.85246706008911
62,211.27583074569702
63,50.63190174102783
64,95.47344708442688
65,72.0297589302063
66,64.42994284629822
67,270.632963180542
68,100.17906093597412
69,72.23305225372314
70,100.9373505115509
71,71.7530460357666
72,79.9559817314148
73,158.3771619796753
74,53.3914737701416
75,116.93658566474915
76,139.9418454170227
77,142.09424924850464
78,78.06434750556946
79,58.82710385322571
80,95.4240837097168
81,274.1683762073517
82,75.70037817955017
83,82.01136016845703
84,73.60553741455078
85,85.5566155910492
86,180.90117716789246
87,94.81373453140259
88,57.424887895584106
89,78.79228496551514
90,101.560875415802
91,84.39677405357361
92,86.65534615516663
93,72.60012412071228
94,90.48996472358704
95,88.4128668308258
96,49.841357469558716
97,80.1878924369812
98,84.47823166847229
99,182.37804889678955
100,319.7867684364319
