gen,usage
0,452.9765625
1,452.9765625
2,452.9765625
3,452.9765625
4,454.515625
5,454.515625
6,454.515625
7,454.515625
8,454.515625
9,401.40625
10,401.40625
11,401.40625
12,451.52734375
13,451.52734375
14,451.52734375
15,401.40625
16,401.40625
17,401.40625
18,426.40625
19,401.40625
20,401.40625
21,401.40625
22,401.40625
23,401.40625
24,401.40625
25,427.8984375
26,427.8984375
27,427.8984375
28,413.6640625
29,413.6640625
30,413.6640625
31,427.8984375
32,427.8984375
33,451.52734375
34,451.55859375
35,451.55859375
36,451.55859375
37,451.55859375
38,427.9296875
39,401.4375
40,401.4375
41,401.4375
42,452.04296875
43,452.04296875
44,452.04296875
45,452.04296875
46,452.04296875
47,452.04296875
48,452.04296875
49,452.04296875
50,452.04296875
51,452.04296875
52,452.04296875
53,452.04296875
54,452.04296875
55,452.04296875
56,452.04296875
57,452.04296875
58,452.04296875
59,452.04296875
60,452.04296875
61,452.04296875
62,452.04296875
63,401.4375
64,401.4375
65,412.42578125
66,412.42578125
67,412.42578125
68,425.28125
69,425.28125
70,425.28125
71,425.28125
72,431.171875
73,401.4375
74,401.4375
75,412.42578125
76,412.42578125
77,412.42578125
78,412.42578125
79,412.42578125
80,412.42578125
81,412.42578125
82,412.42578125
83,464.07421875
84,464.07421875
85,464.07421875
86,464.07421875
87,464.07421875
88,464.07421875
89,464.07421875
90,401.4375
91,401.4375
92,401.4375
93,401.4375
94,401.4375
95,412.42578125
96,412.42578125
97,412.42578125
98,412.42578125
99,412.42578125
100,412.42578125
