gen,usage
0,410.23046875
1,389.72265625
2,424.44140625
3,428.03125
4,428.03125
5,386.7890625
6,413.37109375
7,411.921875
8,392.80078125
9,414.84375
10,400.61328125
11,400.61328125
12,400.61328125
13,412.05078125
14,412.05078125
15,392.203125
16,437.51171875
17,437.51171875
18,437.51171875
19,395.078125
20,413.3984375
21,413.3984375
22,413.3984375
23,437.51171875
24,437.51171875
25,437.51171875
26,437.51171875
27,437.51171875
28,437.51171875
29,404.97265625
30,404.97265625
31,404.97265625
32,404.97265625
33,404.97265625
34,390.66015625
35,398.171875
36,398.171875
37,398.171875
38,397.84375
39,395.234375
40,443.30859375
41,443.30859375
42,395.2890625
43,398.4375
44,413.65234375
45,413.65234375
46,436.40625
47,395.23828125
48,398.9375
49,395.5390625
50,413.453125
51,413.453125
52,413.453125
53,413.453125
54,403.71875
55,403.71875
56,419.72265625
57,419.72265625
58,420.203125
59,420.203125
60,420.203125
61,420.2734375
62,420.2734375
63,433.8203125
64,408.2421875
65,398.19921875
66,403.01171875
67,403.125
68,422.7734375
69,404.08984375
70,428.25390625
71,428.25390625
72,428.25390625
73,428.25390625
74,428.25390625
75,428.25390625
76,428.25390625
77,439.84375
78,404.08984375
79,401.19140625
80,414.74609375
81,422.7734375
82,422.7734375
83,389.23828125
84,415.6875
85,400.7109375
86,444.8203125
87,444.8203125
88,444.8203125
89,449.0234375
90,401.703125
91,401.27734375
92,433.9375
93,397.6328125
94,441.29296875
95,401.19140625
96,413.94921875
97,406.51953125
98,414.42578125
99,421.7421875
100,421.7421875
