gen,usage
0,378.0703125
1,378.5625
2,372.5390625
3,426.3046875
4,395.0390625
5,395.0390625
6,395.0390625
7,383.60546875
8,426.3046875
9,426.3046875
10,397.6640625
11,380.8359375
12,381.2734375
13,428.53125
14,428.53125
15,428.53125
16,370.7578125
17,396.390625
18,379.84375
19,396.390625
20,397.26953125
21,397.26953125
22,397.26953125
23,397.37109375
24,395.01171875
25,395.01171875
26,395.01171875
27,395.01171875
28,395.01171875
29,395.01171875
30,395.50390625
31,395.50390625
32,423.57421875
33,432.6875
34,420.16796875
35,420.16796875
36,385.72265625
37,376.44921875
38,377.5234375
39,377.5234375
40,432.72265625
41,432.7265625
42,432.7265625
43,432.7265625
44,432.7265625
45,379.74609375
46,379.74609375
47,426.41015625
48,426.41015625
49,426.41015625
50,426.41015625
51,426.41015625
52,427.62890625
53,427.62890625
54,427.62890625
55,427.62890625
56,427.62890625
57,427.62890625
58,427.62890625
59,434.08984375
60,434.08984375
61,417.04296875
62,417.04296875
63,417.04296875
64,417.04296875
65,417.04296875
66,417.04296875
67,379.49609375
68,380.7109375
69,380.7109375
70,379.35546875
71,395.69921875
72,395.69921875
73,395.69921875
74,379.4453125
75,404.21875
76,421.265625
77,404.91796875
78,396.53515625
79,396.5546875
80,380.12890625
81,427.37890625
82,427.37890625
83,384.953125
84,389.1875
85,389.1875
86,396.6484375
87,436.03515625
88,436.11328125
89,384.34375
90,404.7421875
91,379.75390625
92,391.51171875
93,422.0390625
94,422.0390625
95,422.0390625
96,422.0390625
97,404.8515625
98,404.8515625
99,404.8515625
100,423.89453125
