gen,time
0,411.84958934783936
1,79.88716197013855
2,147.08275985717773
3,205.77548933029175
4,177.36749577522278
5,166.89367604255676
6,164.25940585136414
7,684.7243554592133
8,147.37905073165894
9,84.21199131011963
10,299.2121798992157
11,118.7730360031128
12,189.0328381061554
13,173.09615802764893
14,294.0837631225586
15,556.2324960231781
16,232.08522033691406
17,180.77029585838318
18,161.98808240890503
19,222.96132588386536
20,252.44411158561707
21,194.13626742362976
22,177.50345540046692
23,191.4749345779419
24,192.97179293632507
25,236.88412404060364
26,412.3676128387451
27,281.94982957839966
28,221.7745521068573
29,225.9992926120758
30,200.02840304374695
31,167.1410539150238
32,212.26782393455505
33,148.5227210521698
34,186.89516258239746
35,441.62277030944824
36,131.2447407245636
37,247.53296899795532
38,247.18312549591064
39,153.61036896705627
40,253.25620007514954
41,320.27495193481445
42,306.3085765838623
43,152.83816742897034
44,177.3170759677887
45,285.3559684753418
46,198.26764822006226
47,97.7820155620575
48,194.98482394218445
49,117.04416728019714
50,150.01877808570862
51,201.4481987953186
52,335.00398445129395
53,137.5689718723297
54,147.4148292541504
55,100.29718112945557
56,117.09542107582092
57,387.7351961135864
58,185.73200368881226
59,143.3584496974945
60,81.66140294075012
61,369.9338586330414
62,126.40669083595276
63,85.0709638595581
64,161.08705520629883
65,72.01237344741821
66,140.72486519813538
67,144.57060027122498
68,87.86174821853638
69,230.51720142364502
70,417.204696893692
71,174.7694525718689
72,175.81594276428223
73,81.79048228263855
74,85.62446165084839
75,111.98867750167847
76,105.68143820762634
77,113.49026226997375
78,74.86601567268372
79,83.88532638549805
80,126.19901919364929
81,175.1024250984192
82,104.12150073051453
83,210.70219230651855
84,90.36819076538086
85,98.67754888534546
86,201.53366017341614
87,94.5822594165802
88,97.19157576560974
89,88.14330720901489
90,61.95083975791931
91,54.165000915527344
92,71.81793117523193
93,107.87027716636658
94,117.63990378379822
95,73.57732486724854
96,54.14573574066162
97,165.9513237476349
98,98.22986936569214
99,172.08635020256042
100,79.25945448875427
