gen,usage
0,424.51171875
1,422.9609375
2,452.2578125
3,452.2578125
4,415.40625
5,415.40625
6,415.40625
7,415.40625
8,447.6328125
9,454.328125
10,425.80859375
11,438.80078125
12,417.6875
13,419.3359375
14,410.421875
15,418.1953125
16,435.25390625
17,435.25390625
18,435.25390625
19,435.25390625
20,435.25390625
21,441.80078125
22,432.7734375
23,447.59765625
24,424.234375
25,424.234375
26,424.234375
27,426.20703125
28,426.20703125
29,424.4921875
30,424.4921875
31,453.87890625
32,398.88671875
33,441.80078125
34,453.87890625
35,453.87890625
36,393.88671875
37,391.1953125
38,441.80078125
39,442.28515625
40,398.31640625
41,396.8671875
42,399.765625
43,401.21484375
44,441.80078125
45,399.73828125
46,424.40625
47,424.40625
48,424.40625
49,424.40625
50,424.40625
51,400.0546875
52,413.77734375
53,429.23828125
54,424.40625
55,449.53125
56,449.53125
57,407.98046875
58,407.98046875
59,407.98046875
60,407.99609375
61,407.99609375
62,440.6953125
63,411.3046875
64,411.3046875
65,441.80078125
66,441.80078125
67,441.80078125
68,409.28125
69,416.44140625
70,412.1328125
71,412.1328125
72,412.1328125
73,412.1328125
74,401.46484375
75,428.69921875
76,426.20703125
77,391.37109375
78,423.9296875
79,423.9296875
80,400.21484375
81,409.40625
82,409.40625
83,404.64453125
84,404.64453125
85,421.7734375
86,421.7734375
87,435.72265625
88,435.72265625
89,407.015625
90,424.8359375
91,398.64453125
92,405.08203125
93,412.42578125
94,412.42578125
95,441.80859375
96,424.03515625
97,430.3125
98,430.3125
99,430.3125
100,408.9375
