gen,usage
0,475.2578125
1,475.2578125
2,475.2578125
3,475.2578125
4,475.2578125
5,494.1015625
6,498.93359375
7,498.93359375
8,489.79296875
9,494.1015625
10,494.1015625
11,494.1015625
12,494.1015625
13,474.66796875
14,474.66796875
15,466.265625
16,494.390625
17,467.796875
18,445.046875
19,446.9765625
20,470.83984375
21,500.3828125
22,500.3828125
23,494.1015625
24,494.1015625
25,494.1015625
26,494.1015625
27,451.25390625
28,466.2578125
29,449.96875
30,449.96875
31,449.96875
32,449.96875
33,450.50390625
34,453.421875
35,500.3828125
36,445.9765625
37,457.98046875
38,490.71875
39,446.8671875
40,449.30078125
41,446.1953125
42,466.99609375
43,498.93359375
44,498.93359375
45,498.93359375
46,446.65625
47,453.79296875
48,453.79296875
49,453.79296875
50,446.36328125
51,462.953125
52,462.953125
53,446.02734375
54,497.95703125
55,497.95703125
56,497.95703125
57,497.95703125
58,497.95703125
59,497.95703125
60,449.1953125
61,464.48828125
62,448.6875
63,448.78125
64,470.96484375
65,470.96484375
66,466.2578125
67,448.58203125
68,448.58203125
69,464.48828125
70,476.90234375
71,446.08203125
72,448.203125
73,473.71484375
74,498.93359375
75,498.93359375
76,498.93359375
77,498.93359375
78,498.93359375
79,498.93359375
80,495.0703125
81,452.34375
82,454.625
83,451.47265625
84,449.8515625
85,456.09765625
86,460.921875
87,460.921875
88,460.921875
89,458.98828125
90,461.87890625
91,461.87890625
92,461.87890625
93,470.8828125
94,470.8828125
95,470.8828125
96,489.91015625
97,489.91015625
98,489.91015625
99,489.91015625
100,489.91015625
