gen,usage
0,382.4765625
1,402.23046875
2,411.8671875
3,411.8671875
4,376.1171875
5,374.30859375
6,375.1484375
7,380.0859375
8,430.61328125
9,385.8046875
10,376.91015625
11,387.1484375
12,439.4296875
13,435.96875
14,384.37890625
15,439.42578125
16,439.42578125
17,439.42578125
18,437.2109375
19,382.49609375
20,393.24609375
21,445.52734375
22,442.5703125
23,445.52734375
24,445.52734375
25,445.52734375
26,388.7265625
27,393.24609375
28,429.06640625
29,442.0703125
30,445.52734375
31,445.52734375
32,445.52734375
33,391.48046875
34,433.3984375
35,388.7265625
36,388.7265625
37,390.640625
38,408.80078125
39,408.80078125
40,438.71484375
41,438.71484375
42,390.95703125
43,390.95703125
44,437.890625
45,415.3515625
46,444.9921875
47,444.9921875
48,444.9921875
49,444.9921875
50,444.9921875
51,415.3515625
52,432.9140625
53,432.9140625
54,432.9140625
55,432.9140625
56,415.3515625
57,415.3515625
58,433.3984375
59,433.44921875
60,433.4609375
61,433.46875
62,433.47265625
63,433.47265625
64,433.47265625
65,415.42578125
66,415.42578125
67,415.42578125
68,415.42578125
69,415.42578125
70,415.42578125
71,415.42578125
72,433.47265625
73,433.47265625
74,433.47265625
75,433.47265625
76,433.47265625
77,433.47265625
78,433.47265625
79,433.47265625
80,433.47265625
81,433.47265625
82,445.09765625
83,445.09765625
84,445.09765625
85,445.09765625
86,445.09765625
87,415.42578125
88,415.42578125
89,415.42578125
90,415.42578125
91,415.5390625
92,445.05859375
93,395.828125
94,390.71484375
95,394.3359375
96,399.6015625
97,402.578125
98,402.578125
99,394.37890625
100,415.1171875
