gen,usage
0,434.08984375
1,434.08984375
2,398.0703125
3,410.609375
4,426.1171875
5,426.1171875
6,426.1171875
7,429.41015625
8,433.91015625
9,386.71484375
10,398.03125
11,428.57421875
12,428.57421875
13,428.57421875
14,428.57421875
15,410.859375
16,410.859375
17,410.859375
18,410.859375
19,410.859375
20,428.28515625
21,428.28515625
22,428.28515625
23,381.0859375
24,407.12109375
25,407.12109375
26,407.12109375
27,421.05078125
28,372.8671875
29,379.46875
30,421.66796875
31,381.99609375
32,398.08203125
33,407.12109375
34,407.12109375
35,380.46875
36,397.578125
37,402.453125
38,396.08203125
39,396.08203125
40,396.08203125
41,396.08203125
42,424.3203125
43,403.7890625
44,403.7890625
45,403.7890625
46,403.7890625
47,403.7890625
48,403.7890625
49,403.7890625
50,403.7890625
51,407.125
52,407.125
53,407.125
54,416.98046875
55,372.90625
56,424.3203125
57,427.3515625
58,427.3515625
59,427.3515625
60,427.3515625
61,391.04296875
62,390.09765625
63,390.54296875
64,380.1875
65,391.25
66,397.484375
67,424.3828125
68,424.3828125
69,424.3828125
70,424.3828125
71,424.29296875
72,424.29296875
73,395.046875
74,426.9609375
75,426.9609375
76,426.9609375
77,426.96484375
78,403.7890625
79,394.1171875
80,412.203125
81,422.6328125
82,431.265625
83,401.953125
84,430.765625
85,421.21484375
86,421.21484375
87,428.0859375
88,403.7890625
89,429.04296875
90,398.1484375
91,423.67578125
92,429.58203125
93,426.96875
94,431.4609375
95,429.50390625
96,380.44921875
97,404.125
98,428.2265625
99,426.7421875
100,404.82421875
