gen,usage
0,373.38671875
1,373.73828125
2,375.98828125
3,376.12890625
4,389.03515625
5,389.36328125
6,389.38671875
7,389.48046875
8,389.5234375
9,389.734375
10,378.26953125
11,378.4375
12,378.48828125
13,378.4921875
14,360.0546875
15,361.29296875
16,378.390625
17,378.390625
18,384.50390625
19,384.52734375
20,384.59375
21,384.64453125
22,381.61328125
23,361.24609375
24,383.90625
25,383.91015625
26,367.70703125
27,409.4296875
28,359.046875
29,380.4609375
30,380.46484375
31,380.54296875
32,380.67578125
33,380.68359375
34,385.25
35,373.58984375
36,380.8515625
37,380.85546875
38,385.17578125
39,367.98828125
40,388.734375
41,369.41796875
42,387.5859375
43,383.7265625
44,368.87890625
45,382.88671875
46,382.88671875
47,407.0390625
48,407.17578125
49,407.2265625
50,407.3671875
51,365.08984375
52,384.86328125
53,384.97265625
54,357.0
55,385.06640625
56,403.21484375
57,418.6796875
58,418.8671875
59,419.2109375
60,401.703125
61,391.19140625
62,407.91015625
63,407.9140625
64,407.92578125
65,402.421875
66,402.4296875
67,386.4765625
68,419.57421875
69,396.94140625
70,403.46875
71,429.6328125
72,392.48046875
73,394.16796875
74,394.37109375
75,429.984375
76,389.62890625
77,390.91015625
78,430.53515625
79,430.54296875
80,394.85546875
81,392.2421875
82,392.640625
83,406.0078125
84,418.55078125
85,402.39453125
86,391.84375
87,405.73046875
88,390.30078125
89,397.55078125
90,393.02734375
91,393.96875
92,391.1484375
93,396.68359375
94,394.328125
95,395.61328125
96,394.28515625
97,393.0859375
98,395.45703125
99,395.4453125
100,392.83203125
