gen,usage
0,402.6875
1,402.6875
2,370.53125
3,370.53125
4,367.0625
5,367.515625
6,370.50390625
7,418.390625
8,373.79296875
9,373.79296875
10,373.79296875
11,415.734375
12,373.30078125
13,373.30078125
14,373.984375
15,373.984375
16,386.2421875
17,386.2421875
18,386.2421875
19,386.24609375
20,396.41015625
21,387.17578125
22,387.17578125
23,396.6640625
24,396.6640625
25,412.765625
26,412.765625
27,412.765625
28,393.58203125
29,412.40234375
30,412.40234375
31,370.11328125
32,372.61328125
33,372.61328125
34,373.26171875
35,384.359375
36,391.36328125
37,391.36328125
38,372.26171875
39,423.90625
40,424.22265625
41,424.22265625
42,424.22265625
43,424.22265625
44,424.22265625
45,424.22265625
46,424.22265625
47,375.4375
48,376.9921875
49,408.0546875
50,373.890625
51,375.4375
52,415.46875
53,415.75
54,372.52734375
55,379.2109375
56,398.046875
57,398.97265625
58,373.7890625
59,373.33203125
60,376.9296875
61,375.921875
62,385.796875
63,372.578125
64,424.43359375
65,424.43359375
66,401.796875
67,428.73828125
68,428.30859375
69,381.89453125
70,381.89453125
71,372.12109375
72,387.41015625
73,387.41015625
74,387.41015625
75,387.41015625
76,374.81640625
77,383.3671875
78,375.4609375
79,401.43359375
80,401.43359375
81,401.43359375
82,401.44140625
83,401.44140625
84,375.61328125
85,400.2890625
86,428.2734375
87,428.2734375
88,428.2734375
89,380.6953125
90,380.7890625
91,396.765625
92,376.046875
93,383.83984375
94,400.09375
95,400.09375
96,378.3046875
97,428.28125
98,388.45703125
99,380.7578125
100,391.7578125
