gen,usage
0,401.4375
1,401.4375
2,451.55859375
3,451.55859375
4,451.55859375
5,454.546875
6,454.546875
7,451.55859375
8,404.078125
9,454.7421875
10,454.7421875
11,454.7421875
12,454.7421875
13,427.05859375
14,452.546875
15,426.9296875
16,458.25
17,458.25
18,458.25
19,458.25
20,429.203125
21,452.30859375
22,401.4375
23,401.4375
24,426.4375
25,426.4375
26,426.4375
27,426.4375
28,426.4375
29,404.2421875
30,404.2421875
31,439.0
32,450.8828125
33,450.8828125
34,452.04296875
35,452.04296875
36,452.04296875
37,452.04296875
38,452.05859375
39,452.05859375
40,452.05859375
41,452.05859375
42,401.4375
43,412.37109375
44,426.0703125
45,401.4609375
46,428.8046875
47,428.8046875
48,435.16796875
49,435.16796875
50,406.82421875
51,401.4609375
52,420.375
53,404.4375
54,404.4375
55,404.4375
56,401.4609375
57,401.4609375
58,404.71875
59,401.4609375
60,426.09765625
61,404.66796875
62,401.4609375
63,414.73828125
64,404.4375
65,434.671875
66,401.4609375
67,412.39453125
68,423.5078125
69,401.4609375
70,401.4609375
71,404.2890625
72,404.2890625
73,423.5078125
74,406.65234375
75,407.1328125
76,411.3359375
77,452.55078125
78,452.55078125
79,452.55078125
80,401.4609375
81,451.015625
82,411.3359375
83,401.4609375
84,408.1015625
85,411.96484375
86,411.96484375
87,401.4609375
88,430.62890625
89,450.90625
90,450.90625
91,401.4609375
92,405.2109375
93,411.96484375
94,411.96484375
95,411.5078125
96,434.671875
97,406.65234375
98,434.88671875
99,434.88671875
100,452.06640625
