gen,usage
0,507.5859375
1,507.5859375
2,507.5859375
3,507.5859375
4,507.5859375
5,507.5859375
6,507.5859375
7,507.5859375
8,500.49609375
9,500.49609375
10,498.390625
11,447.8203125
12,448.00390625
13,448.00390625
14,448.00390625
15,448.00390625
16,448.00390625
17,477.9140625
18,507.8125
19,507.8125
20,447.76953125
21,498.390625
22,506.19140625
23,477.9140625
24,445.12890625
25,457.6953125
26,476.0234375
27,476.0234375
28,501.5625
29,501.5625
30,501.5625
31,501.5625
32,501.5625
33,501.5625
34,501.5625
35,501.5625
36,501.5625
37,507.8828125
38,477.9140625
39,477.9140625
40,507.8828125
41,471.25
42,468.7109375
43,471.5703125
44,466.30078125
45,476.63671875
46,467.765625
47,486.484375
48,468.7109375
49,463.2109375
50,485.828125
51,475.76171875
52,445.12890625
53,483.6953125
54,468.71484375
55,474.26953125
56,470.12890625
57,501.5625
58,463.2109375
59,454.64453125
60,468.7109375
61,478.41796875
62,471.62109375
63,465.6796875
64,471.62109375
65,458.46484375
66,473.15625
67,463.75390625
68,484.75390625
69,507.03515625
70,470.6171875
71,476.015625
72,458.48046875
73,504.84375
74,471.62109375
75,471.62109375
76,465.3671875
77,498.71875
78,505.6953125
79,475.05078125
80,473.5390625
81,473.5390625
82,472.53515625
83,486.671875
84,470.82421875
85,500.63671875
86,473.5390625
87,473.5390625
88,503.49609375
89,474.03515625
90,480.203125
91,450.30859375
92,472.1953125
93,472.53515625
94,473.27734375
95,479.68359375
96,470.82421875
97,478.35546875
98,469.82421875
99,497.2109375
100,449.91796875
