gen,usage
0,422.28125
1,374.046875
2,370.5
3,407.0078125
4,376.81640625
5,370.5234375
6,422.28515625
7,422.28515625
8,422.28515625
9,428.56640625
10,428.56640625
11,428.56640625
12,428.56640625
13,428.56640625
14,428.56640625
15,428.56640625
16,428.56640625
17,428.640625
18,428.640625
19,428.640625
20,428.640625
21,428.640625
22,369.20703125
23,369.7421875
24,377.9765625
25,376.88671875
26,394.0
27,394.0
28,394.0
29,394.0
30,394.0
31,394.0
32,394.0
33,381.81640625
34,381.81640625
35,381.81640625
36,379.70703125
37,394.62890625
38,394.62890625
39,394.6328125
40,381.8203125
41,392.76953125
42,392.76953125
43,392.76953125
44,376.4453125
45,418.72265625
46,418.72265625
47,418.72265625
48,418.72265625
49,418.72265625
50,418.72265625
51,418.72265625
52,418.72265625
53,418.72265625
54,376.4453125
55,376.4453125
56,394.609375
57,405.67578125
58,405.6796875
59,424.5234375
60,424.5234375
61,424.5234375
62,430.8046875
63,430.8125
64,430.8125
65,430.8125
66,376.5625
67,375.00390625
68,393.44140625
69,393.44140625
70,393.44140625
71,393.44140625
72,393.44140625
73,377.91796875
74,417.0234375
75,427.45703125
76,427.45703125
77,377.55859375
78,379.9921875
79,392.98828125
80,399.23046875
81,399.23046875
82,399.23046875
83,422.375
84,422.375
85,376.5390625
86,380.34375
87,399.12890625
88,399.12890625
89,427.109375
90,427.109375
91,427.109375
92,374.88671875
93,388.078125
94,392.48828125
95,428.6484375
96,428.6484375
97,380.77734375
98,380.77734375
99,418.515625
100,381.8984375
