pipeline,cv_score,generation,holdout_score,holdout_roc_auc_score
"BernoulliNB(input_matrix, BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=False)",0.7768243361285814,0,0.7126861838726246,0.7832049306625577
"BernoulliNB(input_matrix, BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=False)",0.7768243361285814,1,0.7126861838726246,0.7832049306625577
"BernoulliNB(input_matrix, BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=False)",0.7768243361285814,2,0.7126861838726246,0.7832049306625577
"MultinomialNB(SelectFwe(input_matrix, SelectFwe__alpha=0.046), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7921593291404612,2,0.7088854648176682,0.7933230611196713
"BernoulliNB(input_matrix, BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=False)",0.7768243361285814,3,0.7126861838726246,0.7832049306625577
"MultinomialNB(SelectFwe(input_matrix, SelectFwe__alpha=0.046), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7921593291404612,3,0.7088854648176682,0.7933230611196713
"BernoulliNB(input_matrix, BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=False)",0.7768243361285814,4,0.7126861838726246,0.7832049306625577
"MultinomialNB(SelectFwe(input_matrix, SelectFwe__alpha=0.046), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7921593291404612,4,0.7088854648176682,0.7933230611196713
"BernoulliNB(input_matrix, BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=False)",0.7768243361285814,5,0.7126861838726246,0.7832049306625577
"MultinomialNB(SelectFwe(input_matrix, SelectFwe__alpha=0.046), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7921593291404612,5,0.7088854648176682,0.7933230611196713
"BernoulliNB(input_matrix, BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=False)",0.7768243361285814,6,0.7126861838726246,0.7832049306625577
"MultinomialNB(SelectFwe(input_matrix, SelectFwe__alpha=0.046), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7921593291404612,6,0.7088854648176682,0.7933230611196713
"BernoulliNB(input_matrix, BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=False)",0.7768243361285814,7,0.7126861838726246,0.7832049306625577
"MultinomialNB(SelectFwe(input_matrix, SelectFwe__alpha=0.046), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7921593291404612,7,0.7088854648176682,0.7933230611196713
"MultinomialNB(SelectFwe(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=True, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=0.9000000000000001, ExtraTreesClassifier__min_samples_leaf=14, ExtraTreesClassifier__min_samples_split=17, ExtraTreesClassifier__n_estimators=100), SelectFwe__alpha=0.046), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.8023632948986723,7,0.6979455572675912,0.7923985618900873
"BernoulliNB(input_matrix, BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=False)",0.7768243361285814,8,0.7126861838726246,0.7832049306625577
"MultinomialNB(SelectFwe(input_matrix, SelectFwe__alpha=0.046), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7921593291404612,8,0.7088854648176682,0.7933230611196713
"MultinomialNB(SelectFwe(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=True, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=0.9000000000000001, ExtraTreesClassifier__min_samples_leaf=14, ExtraTreesClassifier__min_samples_split=17, ExtraTreesClassifier__n_estimators=100), SelectFwe__alpha=0.046), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.8023632948986723,8,0.7035952747817155,0.7911658962506419
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,9,0.7104776579352851,0.7993836671802774
"MultinomialNB(SelectFwe(input_matrix, SelectFwe__alpha=0.046), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7921593291404612,9,0.7088854648176682,0.7933230611196713
"MultinomialNB(SelectFwe(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=True, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=0.9000000000000001, ExtraTreesClassifier__min_samples_leaf=14, ExtraTreesClassifier__min_samples_split=17, ExtraTreesClassifier__n_estimators=100), SelectFwe__alpha=0.046), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.8023632948986723,9,0.7126861838726246,0.7893168977914742
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,10,0.7104776579352851,0.7993836671802774
"MultinomialNB(SelectFwe(input_matrix, SelectFwe__alpha=0.046), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.801800751222921,10,0.7088854648176682,0.7959938366718028
"MultinomialNB(SelectFwe(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=True, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=0.9000000000000001, ExtraTreesClassifier__min_samples_leaf=14, ExtraTreesClassifier__min_samples_split=17, ExtraTreesClassifier__n_estimators=100), SelectFwe__alpha=0.046), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.8023632948986723,10,0.7035952747817155,0.7909604519774012
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,11,0.7104776579352851,0.7993836671802774
"MultinomialNB(SelectFwe(input_matrix, SelectFwe__alpha=0.046), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.801800751222921,11,0.7088854648176682,0.7959938366718028
"MultinomialNB(SelectFwe(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=True, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=0.9000000000000001, ExtraTreesClassifier__min_samples_leaf=14, ExtraTreesClassifier__min_samples_split=17, ExtraTreesClassifier__n_estimators=100), SelectFwe__alpha=0.046), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.8023632948986723,11,0.7042116076014382,0.7897277863379558
"MultinomialNB(Binarizer(MLPClassifier(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=False, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=0.55, ExtraTreesClassifier__min_samples_leaf=15, ExtraTreesClassifier__min_samples_split=7, ExtraTreesClassifier__n_estimators=100), MLPClassifier__alpha=0.1, MLPClassifier__learning_rate_init=1.0), Binarizer__threshold=0.30000000000000004), MultinomialNB__alpha=0.1, MultinomialNB__fit_prior=False)",0.8030808874912647,11,0.7029789419619927,0.7853620955315871
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,12,0.7104776579352851,0.7993836671802774
"MultinomialNB(SelectFwe(input_matrix, SelectFwe__alpha=0.046), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.801800751222921,12,0.7088854648176682,0.7959938366718028
"MultinomialNB(SelectFwe(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=True, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=0.9000000000000001, ExtraTreesClassifier__min_samples_leaf=14, ExtraTreesClassifier__min_samples_split=17, ExtraTreesClassifier__n_estimators=100), SelectFwe__alpha=0.046), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.8023632948986723,12,0.6973292244478685,0.7881869542886493
"MultinomialNB(Binarizer(MLPClassifier(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=False, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=0.55, ExtraTreesClassifier__min_samples_leaf=15, ExtraTreesClassifier__min_samples_split=7, ExtraTreesClassifier__n_estimators=100), MLPClassifier__alpha=0.1, MLPClassifier__learning_rate_init=1.0), Binarizer__threshold=0.30000000000000004), MultinomialNB__alpha=0.1, MultinomialNB__fit_prior=False)",0.8030808874912647,12,0.6973292244478685,0.7863893168977915
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,13,0.7104776579352851,0.7993836671802774
"MultinomialNB(SelectFwe(input_matrix, SelectFwe__alpha=0.046), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.801800751222921,13,0.7088854648176682,0.7959938366718028
