gen,usage
0,408.3984375
1,410.09765625
2,380.15625
3,430.28125
4,428.98046875
5,430.28125
6,380.15625
7,428.98046875
8,428.98046875
9,425.625
10,425.625
11,428.98046875
12,377.390625
13,419.828125
14,395.7109375
15,371.859375
16,375.06640625
17,380.15625
18,380.15625
19,380.15625
20,395.7109375
21,395.7109375
22,395.7109375
23,395.7109375
24,395.7109375
25,395.7109375
26,395.7109375
27,395.7109375
28,395.7109375
29,395.7109375
30,395.7109375
31,395.7109375
32,402.26171875
33,402.26171875
34,410.2421875
35,410.37109375
36,410.37109375
37,401.50390625
38,402.6328125
39,402.6328125
40,402.6328125
41,377.6015625
42,377.6015625
43,378.30078125
44,419.828125
45,419.828125
46,375.2265625
47,377.8359375
48,400.3984375
49,400.3984375
50,400.3984375
51,430.68359375
52,430.68359375
53,394.515625
54,394.515625
55,425.921875
56,425.921875
57,377.84765625
58,377.86328125
59,394.2890625
60,394.2890625
61,420.140625
62,420.140625
63,377.96875
64,385.765625
65,378.5
66,378.5
67,383.796875
68,403.32421875
69,403.32421875
70,403.32421875
71,384.23046875
72,384.23046875
73,384.23828125
74,377.86328125
75,402.6796875
76,402.6796875
77,402.6796875
78,402.6796875
79,402.6796875
80,402.6796875
81,402.6796875
82,402.6796875
83,402.6796875
84,402.6796875
85,404.53515625
86,404.53515625
87,404.53515625
88,404.53515625
89,404.53515625
90,404.53515625
91,404.53515625
92,402.7109375
93,402.7109375
94,402.7109375
95,402.7109375
96,377.96875
97,377.96875
98,378.58984375
99,381.1328125
100,382.84375
