gen,usage
0,350.1953125
1,353.43359375
2,353.58203125
3,354.79296875
4,374.1484375
5,378.83984375
6,378.98046875
7,379.01953125
8,354.0
9,356.2109375
10,356.36328125
11,354.578125
12,382.1953125
13,356.49609375
14,383.671875
15,383.83203125
16,387.5546875
17,382.66015625
18,376.05078125
19,384.8203125
20,383.0
21,401.88671875
22,372.28125
23,376.796875
24,373.7109375
25,378.1875
26,383.6328125
27,359.10546875
28,361.546875
29,385.96484375
30,384.203125
31,366.375
32,384.5
33,384.49609375
34,379.05078125
35,386.96875
36,379.78515625
37,384.703125
38,366.99609375
39,379.765625
40,374.91796875
41,379.6953125
42,394.52734375
43,392.56640625
44,385.61328125
45,395.5078125
46,373.2734375
47,392.65625
48,389.80859375
49,382.4375
50,370.984375
51,389.87109375
52,384.0625
53,382.51171875
54,384.25
55,384.31640625
56,368.31640625
57,390.87890625
58,371.03125
59,371.03125
60,393.34765625
61,365.34765625
62,372.71875
63,365.6953125
64,392.01953125
65,375.80078125
66,372.71875
67,375.65234375
68,376.26953125
69,388.61328125
70,394.3515625
71,394.58984375
72,389.171875
73,395.00390625
74,387.5625
75,369.32421875
76,396.1328125
77,397.66015625
78,399.4921875
79,387.03515625
80,373.6640625
81,398.3046875
82,396.53125
83,420.27734375
84,380.34375
85,421.60546875
86,389.578125
87,373.56640625
88,397.66015625
89,394.69921875
90,394.83203125
91,389.6015625
92,379.65234375
93,389.58203125
94,367.96875
95,401.1796875
96,401.3515625
97,401.35546875
98,401.35546875
99,401.35546875
100,399.6953125
