gen,usage
0,429.20703125
1,431.4453125
2,431.4453125
3,431.4453125
4,397.265625
5,397.265625
6,397.51953125
7,448.046875
8,448.046875
9,448.046875
10,448.046875
11,448.046875
12,448.046875
13,396.94140625
14,399.81640625
15,415.2109375
16,424.99609375
17,424.99609375
18,424.99609375
19,403.4609375
20,400.47265625
21,400.30859375
22,397.37890625
23,404.140625
24,403.4609375
25,424.375
26,403.68359375
27,424.375
28,403.84375
29,442.25
30,426.26171875
31,424.375
32,404.0859375
33,441.09375
34,405.09375
35,399.65625
36,416.64453125
37,424.375
38,404.24609375
39,424.375
40,424.375
41,424.375
42,403.4609375
43,403.4609375
44,441.09375
45,441.09375
46,448.45703125
47,448.45703125
48,448.45703125
49,448.45703125
50,416.27734375
51,416.27734375
52,424.80078125
53,442.734375
54,442.734375
55,442.734375
56,442.734375
57,442.734375
58,444.6640625
59,444.6640625
60,395.37109375
61,403.11328125
62,405.09375
63,424.91015625
64,424.91015625
65,424.91015625
66,403.59765625
67,410.5625
68,447.2265625
69,447.2265625
70,447.2265625
71,401.6640625
72,407.9453125
73,441.09375
74,441.09375
75,441.09375
76,441.09375
77,454.85546875
78,454.85546875
79,454.85546875
80,454.85546875
81,454.85546875
82,404.1015625
83,416.16015625
84,406.49609375
85,406.49609375
86,406.51953125
87,408.4375
88,403.11328125
89,406.015625
90,404.08203125
91,406.91796875
92,406.94140625
93,406.98046875
94,406.98046875
95,407.46484375
96,411.328125
97,411.328125
98,411.328125
99,424.60546875
100,405.08984375
