operator_count,score,generation
2.0,0.5063156660412759,0
1.0,0.6869262038774234,0
1.0,0.5138797686053784,0
2.0,0.6133208255159474,0
1.0,0.5731191369606004,0
1.0,0.57317698561601,0
1.0,0.5525234521575986,0
1.0,0.5,0
2.0,0.5281386804252658,0
1.0,0.5236327392120075,0
2.0,0.515858348968105,0
2.0,0.5007254534083803,0
2.0,0.4938430268918073,0
1.0,0.5017573483427142,0
2.0,0.5390431519699812,0
2.0,0.6787085678549093,0
2.0,0.5280761413383364,0
1.0,0.5341643214509068,0
1.0,0.4762515634771732,0
1.0,0.5744332395247029,0
2.0,0.6836780800500313,0
2.0,0.47995700437773603,0
2.0,0.4762515634771732,0
2.0,0.5634302689180738,0
1.0,0.5155597248280174,0
1.0,0.4762515634771732,0
1.0,0.553521732332708,0
1.0,0.5138797686053784,0
2.0,0.5708997811131957,0
1.0,0.5802767354596623,0
2.0,0.6135232958098812,0
1.0,0.5129080675422139,0
2.0,0.4855558161350844,0
1.0,0.6500422138836773,0
1.0,0.6542893996247654,0
2.0,0.5604252657911195,0
2.0,0.5021630706691682,0
2.0,0.6563273921200751,0
1.0,0.5143144152595372,0
2.0,0.578994684177611,0
2.0,0.5201930894308943,1
1.0,0.5222881488430269,1
1.0,0.5211921513445904,1
2.0,0.5295059412132581,1
1.0,0.5138797686053784,1
2.0,0.5017479674796748,1
1.0,0.5354143214509068,1
1.0,0.5130104752970606,1
3.0,0.6086366479049407,1
1.0,0.7181535334584115,1
2.0,0.4968503752345216,1
1.0,0.5107231081926205,1
1.0,0.553521732332708,1
1.0,0.5841479049405878,1
2.0,0.5206949656035021,1
1.0,0.5528009693558474,1
1.0,0.7524726391494685,1
2.0,0.5200719199499687,1
2.0,0.49380863039399625,1
1.0,0.5119465290806754,1
1.0,0.5889352720450283,1
2.0,0.6239110381488431,1
3.0,0.5021630706691682,1
1.0,0.6602603189493432,1
3.0,0.5281386804252658,1
2.0,0.5631160100062539,1
1.0,0.553521732332708,1
2.0,0.6536061601000626,1
1.0,0.5772951844903065,1
2.0,0.575616010006254,1
1.0,0.5980198561601,1
1.0,0.5299437148217636,1
2.0,0.79989837398374,1
2.0,0.6184928080050031,1
3.0,0.6138164477798624,1
3.0,0.5988023764853033,1
1.0,0.5354190118824266,1
2.0,0.6869262038774234,1
3.0,0.5281386804252658,1
2.0,0.6500789555972484,1
2.0,0.8724460600375235,2
3.0,0.563183239524703,2
3.0,0.4951883989993746,2
2.0,0.5307012195121952,2
2.0,0.7987687617260788,2
3.0,0.5084756097560976,2
3.0,0.8325601938711694,2
2.0,0.5776180425265791,2
2.0,0.76385397123202,2
3.0,0.9813703877423391,2
3.0,0.6122279549718573,2
2.0,0.7388461538461538,2
2.0,0.5971271106941839,2
2.0,0.5,2
1.0,0.6031926203877422,2
3.0,0.5081292995622264,2
3.0,0.5170989681050657,2
3.0,0.5510780175109443,2
3.0,0.8473358348968105,2
2.0,0.8126532207629769,2
3.0,0.563183239524703,2
3.0,0.7924835834896811,2
3.0,0.6907113821138211,2
3.0,0.6521763602251407,2
2.0,0.9726508755472171,2
2.0,0.5656464978111319,2
2.0,0.5496677611006879,2
2.0,0.9538352095059413,2
2.0,0.6336350844277674,2
3.0,0.8027048155096935,2
3.0,0.6421959036898061,2
2.0,0.9538352095059413,2
2.0,0.76385397123202,2
2.0,0.5945927141963727,2
3.0,0.6701962163852409,2
2.0,0.9814329268292683,2
5000.0,-inf,2
2.0,0.5654862414008756,2
3.0,0.9826203877423391,2
2.0,0.76385397123202,2
2.0,0.5107926829268293,3
2.0,0.5713875859912445,3
2.0,0.8550359599749843,3
3.0,0.9814008755472171,3
1.0,0.6171013133208255,3
2.0,0.8525375234521576,3
2.0,0.64775875547217,3
4.0,0.9839024390243903,3
1.0,0.5805550343964978,3
2.0,0.8550359599749843,3
2.0,0.6017550031269543,3
2.0,0.5713875859912445,3
2.0,0.5832168542839274,3
2.0,0.5713875859912445,3
2.0,0.5713875859912445,3
2.0,0.5713875859912445,3
1.0,0.6171013133208255,3
1.0,0.6159412132582863,3
1.0,0.6171013133208255,3
4.0,0.957517979987492,3
2.0,0.5713875859912445,3
3.0,0.9826829268292684,3
3.0,0.9826829268292684,3
3.0,0.9814329268292683,3
2.0,0.5593949343339587,3
1.0,0.5041643214509068,3
1.0,0.5895888055034396,3
2.0,0.5107926829268293,3
2.0,0.5828369293308319,3
3.0,0.9826203877423391,3
2.0,0.6070004690431519,3
3.0,0.9826829268292684,3
2.0,0.5168808630393997,3
