gen,time
0,33.28389096260071
1,53.50934171676636
2,52.06490468978882
3,63.58647418022156
4,78.75385212898254
5,73.2240035533905
6,41.300445795059204
7,32.96158838272095
8,39.96061301231384
9,39.20370173454285
10,54.90087366104126
11,43.547874450683594
12,40.77520704269409
13,41.49095368385315
14,49.66565155982971
15,45.84737706184387
16,42.584134101867676
17,59.57518196105957
18,59.17523956298828
19,73.14141130447388
