gen,usage
0,436.2265625
1,436.2265625
2,436.2265625
3,436.2265625
4,436.2265625
5,436.2265625
6,436.2265625
7,436.2265625
8,436.2265625
9,436.2265625
10,436.2265625
11,436.2265625
12,436.2265625
13,436.2265625
14,450.2421875
15,450.2421875
16,450.2421875
17,450.2421875
18,450.2421875
19,450.2421875
