gen,usage
0,492.98828125
1,492.98828125
2,492.98828125
3,492.98828125
4,492.98828125
5,492.98828125
6,492.98828125
7,492.98828125
8,494.9609375
9,479.84765625
10,479.84765625
11,477.32421875
12,479.296875
13,479.296875
14,483.8046875
15,483.87890625
16,483.91015625
17,483.93359375
18,483.95703125
19,483.984375
