gen,usage
0,373.87109375
1,373.87109375
2,373.87109375
3,373.87109375
4,374.12890625
5,374.12890625
6,374.12890625
7,374.12890625
8,374.12890625
9,374.12890625
10,374.12890625
11,374.12890625
12,374.12890625
13,374.12890625
14,374.12890625
15,382.90625
16,382.90625
17,382.90625
18,382.90625
19,382.90625
