operator_count,score,generation
2.0,0.5113836772983114,0
2.0,0.6876547842401501,0
1.0,0.5705331457160725,0
1.0,0.624808474046279,0
1.0,0.5753689806128831,0
2.0,0.48971388367729823,0
2.0,0.5053197310819262,0
1.0,0.5868871169480926,0
2.0,0.6072334271419638,0
2.0,0.7433122263914946,0
2.0,0.5,0
1.0,0.5508943089430894,0
2.0,0.6137367104440276,0
1.0,0.592326454033771,0
1.0,0.5080339274546593,0
1.0,0.562057535959975,0
2.0,0.7356707317073171,0
1.0,0.47152517198248906,0
2.0,0.6472826766729205,0
2.0,0.6295614446529082,0
1.0,0.5735662914321452,0
2.0,0.5847021575984991,0
1.0,0.5278588180112569,0
2.0,0.5675383051907442,0
2.0,0.7244129143214509,0
2.0,0.5,0
2.0,0.6638000312695435,0
1.0,0.5856582238899313,0
1.0,0.5220098499061913,0
2.0,0.5782473420888056,0
1.0,0.5075398686679173,0
1.0,0.6413836772983114,0
2.0,0.48430659787367103,0
1.0,0.5377689180737961,0
2.0,0.5613352095059412,0
2.0,0.48180816135084426,0
1.0,0.6735240775484679,0
1.0,0.5022506253908693,0
1.0,0.6184607567229519,0
1.0,0.778548311444653,0
1.0,0.7110350218886805,1
1.0,0.5037593808630394,1
3.0,0.4845966228893059,1
1.0,0.5019723264540338,1
2.0,0.5497357723577235,1
2.0,0.5871724515322077,1
1.0,0.6104549718574108,1
2.0,0.49890556597873675,1
3.0,0.5292510944340212,1
3.0,0.5945708255159474,1
1.0,0.6700484677923703,1
1.0,0.7935084427767355,1
3.0,0.5031308630393997,1
2.0,0.60208411507192,1
1.0,0.5588985303314572,1
1.0,0.5160694183864916,1
2.0,0.5143949343339587,1
1.0,0.48323874296435265,1
2.0,0.6184302689180738,1
1.0,0.6638883677298313,1
1.0,0.5037593808630394,1
2.0,0.6638000312695435,1
2.0,0.6247076297686054,1
1.0,0.5452743902439023,1
3.0,0.627691525953721,1
1.0,0.5858231707317072,1
1.0,0.5760944340212634,1
2.0,0.5013156660412758,1
2.0,0.6099601313320825,1
1.0,0.5735373671044403,1
1.0,0.5737265478424015,1
2.0,0.6450703564727955,1
3.0,0.5,1
3.0,0.5902884615384615,1
3.0,0.5937312382739213,1
1.0,0.5991330519074423,1
2.0,0.6075719199499688,1
1.0,0.49612570356472796,1
2.0,0.5830683239524703,1
2.0,0.5057262351469669,1
1.0,0.5533364602876798,2
3.0,0.5853525641025642,2
1.0,0.6335827079424641,2
1.0,0.6695254846779237,2
1.0,0.5897193558474048,2
3.0,0.6196802689180737,2
2.0,0.6554870231394622,2
2.0,0.5280167292057537,2
1.0,0.590701219512195,2
1.0,0.6817479674796748,2
2.0,0.5755675422138837,2
2.0,0.5905136022514071,2
3.0,0.5486483739837398,2
2.0,0.5319496560350219,2
2.0,0.7645919324577862,2
2.0,0.7337273295809882,2
2.0,0.5846052220137585,2
2.0,0.6688610068792996,2
2.0,0.6526633833646028,2
3.0,0.5761374296435272,2
2.0,0.6844215134459036,2
3.0,0.6625281425891182,2
3.0,0.6072334271419638,2
3.0,0.5712499999999999,2
1.0,0.4944957786116323,2
1.0,0.6581410256410256,2
1.0,0.592265478424015,2
1.0,0.5819465290806753,2
2.0,0.6159380863039399,2
1.0,0.679745153220763,2
1.0,0.5507465603502187,2
2.0,0.6196802689180737,2
2.0,0.6776735459662289,2
1.0,0.7038187929956222,2
1.0,0.7250766103814884,2
2.0,0.5881691682301439,2
3.0,0.5992284240150092,2
2.0,0.5186022514071295,2
3.0,0.6072334271419638,2
3.0,0.5812836147592245,2
2.0,0.6180909943714823,3
3.0,0.6222138836772982,3
1.0,0.6573741400875548,3
1.0,0.6392589118198875,3
3.0,0.6710999061913696,3
1.0,0.7024343339587242,3
1.0,0.6527923702313946,3
2.0,0.6349382426516572,3
3.0,0.6922998749218261,3
4.0,-inf,3
2.0,0.5175117260787993,3
2.0,0.6130182926829268,3
2.0,0.6722615697310819,3
3.0,0.6508755472170107,3
1.0,0.66333176985616,3
2.0,0.6127126328955598,3
3.0,0.678076923076923,3
1.0,0.5978979049405878,3
1.0,0.6618300500312696,3
1.0,0.6950336147592246,3
2.0,0.5458927454659162,3
3.0,0.746525171982489,3
1.0,0.5110092245153222,3
3.0,0.6726399312070044,3
2.0,0.5539681050656661,3
1.0,0.6669598186366479,3
1.0,0.6470356472795498,3
3.0,0.6658864915572232,3
1.0,0.614208880550344,3
1.0,0.655921669793621,3
1.0,0.674308943089431,3
1.0,0.5660702001250781,3
3.0,0.6571701063164477,3
2.0,0.6496302376485303,3
2.0,0.581672138836773,3
2.0,0.5448897748592871,3
3.0,0.6490423702313947,3
3.0,0.5204838961851157,3
1.0,0.7472443714821763,3
2.0,0.6733989993746091,3
2.0,0.6036225766103815,4
2.0,0.522104440275172,4
2.0,0.7507668855534708,4
2.0,0.7101250781738586,4
2.0,0.6470966228893058,4
4.0,0.6974554409005629,4
1.0,0.6396669793621014,4
1.0,0.717634459036898,4
2.0,0.6085858348968105,4
2.0,0.6259083802376484,4
2.0,0.6662343652282676,4
2.0,0.5814102564102563,4
1.0,0.6823319262038775,4
2.0,0.7619895247029393,4
1.0,0.5436843339587243,4
2.0,0.6555769230769231,4
1.0,0.6618300500312696,4
1.0,0.6118667917448405,4
2.0,0.4893722639149468,4
1.0,0.6066776110068793,4
3.0,0.7657715759849906,4
2.0,0.6104534083802376,4
3.0,0.6035092245153221,4
3.0,0.668240306441526,4
1.0,0.575723889931207,4
2.0,0.6848420888055035,4
3.0,0.7027485928705441,4
3.0,0.7374452782989369,4
1.0,0.7422428080050032,4
2.0,0.5334873358348967,4
1.0,0.7160170419011882,4
2.0,0.6039782676672921,4
2.0,0.522104440275172,4
2.0,0.618837554721701,4
2.0,0.7222975297060663,4
2.0,0.6694598186366479,4
1.0,0.649543464665416,4
