gen,usage
0,328.1015625
1,328.1015625
2,328.1015625
3,328.1015625
4,328.1015625
5,328.1015625
6,328.1015625
7,328.1015625
8,328.1015625
9,328.1015625
10,328.1015625
11,334.34765625
12,334.34765625
13,334.34765625
14,302.5546875
15,302.5546875
16,282.59765625
17,300.2265625
18,300.2265625
19,300.2265625
20,302.5546875
21,302.5546875
22,302.5546875
23,302.5546875
24,302.5546875
25,302.5546875
26,302.5546875
27,302.5546875
28,302.5546875
29,302.5546875
30,302.5546875
31,302.5546875
32,305.453125
33,305.453125
34,305.453125
35,305.453125
36,305.453125
37,305.453125
38,305.453125
39,305.453125
40,305.453125
41,305.453125
42,305.453125
43,305.453125
44,305.453125
45,305.453125
46,305.453125
47,305.453125
48,302.5546875
49,302.5546875
50,302.5546875
51,302.5546875
52,302.5546875
53,302.5546875
54,302.5546875
55,309.22265625
56,309.22265625
57,309.22265625
58,309.22265625
59,304.390625
60,304.390625
61,309.22265625
62,309.22265625
63,309.22265625
64,309.22265625
65,309.22265625
66,309.22265625
67,304.390625
68,304.390625
69,304.390625
70,304.390625
71,309.22265625
72,304.390625
73,304.390625
74,305.2578125
75,309.33984375
76,310.1484375
77,311.7578125
78,311.7578125
79,311.7578125
80,319.98828125
81,319.98828125
82,320.78125
83,320.78125
84,320.78125
85,320.78125
86,329.203125
87,329.203125
88,330.03515625
89,330.03515625
90,288.09765625
91,288.8671875
92,311.484375
93,311.484375
94,312.24609375
95,312.24609375
96,312.24609375
97,312.24609375
98,312.24609375
99,313.71875
100,314.453125
