gen,usage
0,296.93359375
1,296.93359375
2,296.93359375
3,296.9453125
4,296.9453125
5,296.9453125
6,296.9453125
7,296.9453125
8,296.9453125
9,296.9453125
10,296.9453125
11,296.9453125
12,296.9453125
13,296.9453125
14,296.9453125
15,296.9453125
16,296.9453125
17,297.16015625
18,297.16015625
19,297.1640625
20,297.1640625
21,297.1640625
22,297.1640625
23,297.1640625
24,298.62109375
25,298.62109375
26,298.62109375
27,298.62109375
28,298.62109375
29,298.62109375
30,298.62109375
31,298.62109375
32,298.62109375
33,298.62109375
34,298.62109375
35,298.62109375
36,298.62109375
37,298.62109375
38,275.91796875
39,275.91796875
40,275.91796875
41,275.91796875
42,275.91796875
43,275.91796875
44,275.91796875
45,275.921875
46,275.921875
47,278.42578125
48,292.34765625
49,287.328125
50,287.33203125
51,287.33203125
52,287.33203125
53,287.33203125
54,287.33203125
55,287.33203125
56,287.33203125
57,287.33203125
58,287.3359375
59,287.3359375
60,287.3359375
61,287.3359375
62,287.3359375
63,287.3359375
64,287.33984375
65,287.33984375
66,287.33984375
67,287.33984375
68,287.33984375
69,287.33984375
70,287.33984375
71,287.33984375
72,287.33984375
73,287.33984375
74,287.33984375
75,287.33984375
76,287.33984375
77,287.33984375
78,287.33984375
79,287.33984375
80,287.33984375
81,287.34375
82,287.34375
83,287.34375
84,287.34375
85,287.34375
86,287.34375
87,287.34375
88,287.34765625
89,287.34765625
90,287.34765625
91,287.34765625
92,287.34765625
93,287.34765625
94,287.34765625
95,287.34765625
96,287.34765625
97,287.34765625
98,287.34765625
99,287.34765625
100,287.34765625
