gen,usage
0,243.73828125
1,269.66015625
2,240.26953125
3,257.96484375
4,257.96484375
5,257.96484375
6,257.96484375
7,264.63671875
8,264.63671875
9,265.890625
10,265.89453125
11,265.89453125
12,267.61328125
13,267.61328125
14,265.14453125
15,264.890625
16,264.890625
17,264.890625
18,264.890625
19,264.890625
20,264.890625
21,265.14453125
22,243.04296875
23,276.63671875
24,276.63671875
25,276.63671875
26,276.63671875
27,276.63671875
28,276.63671875
29,282.7109375
30,282.7109375
31,286.19140625
32,263.0
33,263.0
34,243.04296875
35,243.04296875
36,243.04296875
37,265.33203125
38,265.33203125
39,265.33203125
40,282.8359375
41,264.890625
42,273.2578125
43,273.2578125
44,273.2578125
45,282.7109375
46,282.7109375
47,282.74609375
48,283.2578125
49,283.26171875
50,283.26171875
51,231.796875
52,254.2265625
53,254.2265625
54,283.30859375
55,283.30859375
56,283.30859375
57,283.30859375
58,283.30859375
59,254.0390625
60,272.69140625
61,272.69140625
62,296.890625
63,296.890625
64,296.890625
65,296.890625
66,308.28125
67,308.28125
68,308.28125
69,308.28125
70,292.52734375
71,293.046875
72,296.76171875
73,296.76171875
74,296.76171875
75,296.76171875
76,296.796875
77,296.796875
78,329.3125
79,329.328125
80,308.921875
81,301.0390625
82,300.44140625
83,300.44140625
84,296.828125
85,307.21484375
86,307.24609375
87,322.9765625
88,299.57421875
89,321.1015625
90,300.0078125
91,300.51171875
92,300.51171875
93,279.9921875
94,279.9921875
95,331.42578125
96,331.42578125
97,331.42578125
98,328.1015625
99,328.1015625
100,328.1015625
