gen,usage
0,350.90234375
1,345.4375
2,368.02734375
3,399.453125
4,399.875
5,399.875
6,399.875
7,399.875
8,399.875
9,404.4453125
10,404.4453125
11,404.4453125
12,404.4453125
13,404.4453125
14,404.4453125
15,347.3828125
16,378.90625
17,378.90625
18,378.90625
19,378.90625
20,378.90625
21,378.90625
22,378.90625
23,378.90625
24,375.55859375
25,375.55859375
26,349.9375
27,349.9375
28,349.9375
29,379.328125
30,379.328125
31,379.328125
32,374.55859375
33,374.55859375
34,374.5625
35,374.5625
36,374.5625
37,374.5625
38,374.5625
39,374.5625
40,374.5625
41,374.5625
42,349.953125
43,349.953125
44,349.953125
45,374.5703125
46,349.953125
47,349.953125
48,349.953125
49,349.953125
50,349.953125
51,369.10546875
52,369.10546875
53,369.10546875
54,349.95703125
55,349.95703125
56,374.57421875
57,374.57421875
58,374.57421875
59,374.57421875
60,374.57421875
61,374.57421875
62,352.7265625
63,352.7265625
64,352.7265625
65,352.7265625
66,352.7265625
67,352.7265625
68,352.7265625
69,352.7265625
70,352.7265625
71,352.7265625
72,354.921875
73,354.921875
74,354.921875
75,354.92578125
76,349.38671875
77,349.38671875
78,348.375
79,348.375
80,348.375
81,404.48046875
82,404.48046875
83,404.48046875
84,404.48046875
85,404.48046875
86,404.48046875
87,404.484375
88,404.484375
89,404.484375
90,404.484375
91,404.484375
92,404.484375
93,404.484375
94,404.484375
95,404.484375
96,404.484375
97,404.484375
98,404.484375
99,404.484375
100,404.484375
