gen,usage
0,339.71875
1,339.71875
2,344.78515625
3,344.78515625
4,344.78515625
5,344.78515625
6,344.78515625
7,347.52734375
8,289.328125
9,345.796875
10,345.796875
11,345.796875
12,345.796875
13,345.796875
14,291.28515625
15,291.28515625
16,291.28515625
17,291.28515625
18,291.28515625
19,295.6796875
20,283.11328125
21,285.98828125
22,291.28515625
23,345.796875
24,345.796875
25,345.796875
26,345.796875
27,345.796875
28,345.796875
29,288.9765625
30,285.80859375
31,320.67578125
32,320.67578125
33,344.17578125
34,344.17578125
35,344.17578125
36,344.17578125
37,305.81640625
38,328.53515625
39,328.53515625
40,334.21484375
41,334.23046875
42,334.23046875
43,294.70703125
44,294.70703125
45,320.67578125
46,336.703125
47,336.703125
48,336.703125
49,285.921875
50,308.734375
51,308.734375
52,308.734375
53,308.734375
54,285.80859375
55,324.265625
56,324.265625
57,324.265625
58,324.265625
59,324.265625
60,285.80859375
61,333.96875
62,333.96875
63,342.93359375
64,288.625
65,325.4140625
66,324.265625
67,302.14453125
68,325.4140625
69,325.4140625
70,285.98828125
71,334.203125
72,334.203125
73,334.203125
74,334.203125
75,334.203125
76,334.203125
77,324.109375
78,324.265625
79,302.12109375
80,302.14453125
81,285.80859375
82,285.80859375
83,299.57421875
84,299.57421875
85,333.71875
86,333.71875
87,333.71875
88,336.375
89,336.375
90,336.375
91,336.375
92,336.375
93,336.375
94,286.171875
95,286.18359375
96,294.046875
97,294.046875
98,308.11328125
99,333.71875
100,345.796875
