gen,time
0,289.4485580921173
1,167.00721836090088
2,94.07757234573364
3,102.70386075973511
4,95.90770530700684
5,65.76098346710205
6,64.78285551071167
7,102.34865379333496
8,128.47010016441345
9,80.21361517906189
10,139.29063773155212
11,528.4115161895752
12,377.4837279319763
13,203.02763509750366
14,539.4018292427063
15,488.80949568748474
16,343.6041531562805
17,395.04919052124023
18,407.02689599990845
19,365.3760576248169
20,326.7029039859772
21,321.04602217674255
22,294.61704897880554
23,180.94226384162903
24,276.0539491176605
25,62.33148455619812
26,326.16649651527405
27,192.09470653533936
28,78.8766405582428
29,159.2343044281006
30,37.98387694358826
31,41.15059566497803
32,32.38421988487244
33,267.08488416671753
34,47.6562225818634
35,149.37163758277893
36,60.32580351829529
37,68.71495246887207
38,80.98809671401978
39,58.237772941589355
40,47.47261691093445
41,62.89529895782471
42,113.66849493980408
43,90.22881126403809
44,106.39907503128052
45,221.3268678188324
46,59.258827686309814
47,107.0762689113617
48,216.42841172218323
49,233.72503662109375
50,87.22859716415405
51,111.08420395851135
52,219.49291682243347
53,123.93725490570068
54,260.43417382240295
55,147.12728452682495
56,216.01876664161682
57,176.1684672832489
58,310.3420343399048
59,224.698340177536
60,236.44774675369263
61,234.24025535583496
62,281.87349581718445
63,98.12093567848206
64,103.89757418632507
65,178.64335203170776
66,115.17043161392212
67,94.90691947937012
68,125.66265511512756
69,147.2405138015747
70,307.5687174797058
71,313.36575651168823
72,180.21801090240479
73,115.45226454734802
74,422.4596643447876
75,558.436247587204
76,410.41387581825256
77,601.639669418335
78,397.83670139312744
79,151.42768812179565
80,84.4862732887268
81,122.14089751243591
82,78.48538112640381
83,54.307475328445435
84,38.758238315582275
85,62.87480092048645
86,111.56059980392456
87,271.038462638855
88,358.87463879585266
89,418.6524107456207
90,427.3471064567566
91,432.73636627197266
92,463.1598792076111
93,730.8817391395569
94,496.7442581653595
95,379.61772418022156
96,401.9291718006134
97,543.7259135246277
98,507.8890733718872
99,773.9208488464355
100,658.7443389892578
