gen,time
0,388.4887626171112
1,174.420960187912
2,256.3301827907562
3,68.71682095527649
4,160.13102555274963
5,116.07380962371826
6,168.80943322181702
7,315.7604777812958
8,330.60127449035645
9,283.2138707637787
10,314.752072095871
11,279.50245213508606
12,466.8818266391754
13,316.61637902259827
14,224.73563528060913
15,93.40217161178589
16,67.46867084503174
17,135.60169529914856
18,148.3404142856598
19,94.63289189338684
20,171.9976451396942
21,137.81350994110107
22,197.1770374774933
23,128.09676456451416
24,316.72396445274353
25,107.71276473999023
26,134.21378254890442
27,194.57834696769714
28,147.05694317817688
29,336.0955777168274
30,325.27184987068176
31,243.78169178962708
32,253.35160374641418
33,219.25216245651245
34,212.74516248703003
35,230.17560005187988
36,130.50539660453796
37,161.47198724746704
38,49.895066261291504
39,256.4723484516144
40,245.5631833076477
41,159.90767216682434
42,150.898371219635
43,125.37114834785461
44,197.73213052749634
45,85.8538498878479
46,133.38429856300354
47,199.6061737537384
48,231.6988000869751
49,169.6770896911621
50,85.56882953643799
51,160.36443567276
52,167.13849258422852
53,102.77937078475952
54,120.33070659637451
55,67.22825837135315
56,63.997419357299805
57,62.98861050605774
58,92.25805854797363
59,50.47292637825012
60,192.21672821044922
61,45.6653847694397
62,71.73799729347229
63,79.48745346069336
64,49.79375982284546
65,180.48561787605286
66,203.0063076019287
67,87.15412092208862
68,71.46219253540039
69,78.2268762588501
70,182.55250120162964
71,68.06307935714722
72,201.79217624664307
73,61.95777106285095
74,83.62497091293335
75,40.61758613586426
76,37.18824338912964
77,51.46598505973816
78,42.82507801055908
79,51.65944290161133
80,57.793004274368286
81,37.49820351600647
82,35.9946551322937
83,54.87143301963806
84,67.72662329673767
85,77.24113774299622
86,63.060909271240234
87,68.35884308815002
88,126.53093457221985
89,66.24165797233582
90,99.73774409294128
91,197.8012239933014
92,278.19652247428894
93,330.7350318431854
94,420.8225657939911
95,430.44488310813904
96,490.45070910453796
97,430.3484876155853
98,432.90286231040955
99,527.2112276554108
100,404.50425910949707
