gen,usage
0,355.43359375
1,355.43359375
2,355.43359375
3,355.43359375
4,355.43359375
5,355.43359375
6,355.43359375
7,355.43359375
8,355.43359375
9,306.36328125
10,306.36328125
11,306.36328125
12,325.390625
13,360.71875
14,339.15234375
15,339.18359375
16,339.18359375
17,339.18359375
18,339.18359375
19,339.18359375
20,339.18359375
21,339.18359375
22,339.18359375
23,339.18359375
24,339.18359375
25,339.18359375
26,339.18359375
27,339.18359375
28,339.18359375
29,339.19921875
30,339.19921875
31,339.19921875
32,339.19921875
33,339.19921875
34,339.19921875
35,339.19921875
36,339.19921875
37,335.57421875
38,335.57421875
39,335.57421875
40,308.94921875
41,308.94921875
42,335.57421875
43,335.57421875
44,335.57421875
45,335.57421875
46,337.16796875
47,337.16796875
48,337.16796875
49,337.16796875
50,333.09375
51,333.09375
52,333.09375
53,333.09375
54,333.09375
55,333.09375
56,333.09375
57,333.09375
58,333.09375
59,333.09375
60,337.92578125
61,337.9296875
62,337.9296875
63,337.9296875
64,337.9296875
65,337.9296875
66,337.9296875
67,337.9296875
68,337.9296875
69,337.9296875
70,337.9296875
71,337.9296875
72,333.09765625
73,333.09765625
74,311.3046875
75,311.3046875
76,311.3046875
77,311.3046875
78,311.3046875
79,311.3046875
80,311.3046875
81,311.3046875
82,311.3046875
83,311.3046875
84,311.3046875
85,311.3046875
86,311.3046875
87,311.3046875
88,311.3046875
89,311.30859375
90,311.30859375
91,311.30859375
92,311.30859375
93,311.30859375
94,333.16015625
95,333.16015625
96,333.16015625
97,333.16015625
98,333.16015625
99,333.16015625
100,333.16015625
