gen,usage
0,292.45703125
1,292.45703125
2,292.46484375
3,311.24609375
4,311.24609375
5,311.25
6,311.25390625
7,311.25390625
8,311.25390625
9,287.578125
10,287.578125
11,287.578125
12,287.578125
13,287.578125
14,287.58203125
15,308.4765625
16,308.4765625
17,308.4765625
18,308.4765625
19,308.4765625
20,308.4765625
21,308.4765625
22,308.4765625
23,308.4765625
24,308.4765625
25,308.4765625
26,287.58203125
27,308.4765625
28,308.4765625
29,308.4765625
30,308.4765625
31,308.4765625
32,308.4765625
33,308.48046875
34,308.55078125
35,308.5546875
36,308.578125
37,308.578125
38,308.578125
39,308.578125
40,308.578125
41,308.578125
42,308.578125
43,308.578125
44,308.578125
45,308.578125
46,308.578125
47,308.578125
48,308.578125
49,308.578125
50,308.578125
51,308.578125
52,308.578125
53,308.578125
54,308.578125
55,308.578125
56,308.578125
57,308.578125
58,308.578125
59,308.578125
60,308.578125
61,308.578125
62,308.578125
63,308.578125
64,308.578125
65,308.578125
66,308.578125
67,308.578125
68,308.578125
69,308.578125
70,308.578125
71,308.578125
72,308.578125
73,308.578125
74,308.578125
75,308.578125
76,308.578125
77,308.578125
78,308.578125
79,308.578125
80,308.578125
81,308.578125
82,308.578125
83,308.578125
84,308.578125
85,308.578125
86,308.578125
87,308.578125
88,308.578125
89,308.578125
90,311.42578125
91,313.07421875
92,313.07421875
93,313.07421875
94,314.734375
95,314.734375
96,314.734375
97,314.734375
98,314.734375
99,314.734375
100,315.89453125
