operator_count,score,generation
2.0,0.5986084905660377,0
1.0,0.7706608141160027,0
1.0,0.6764391160027953,0
2.0,0.6759115129280224,0
2.0,0.5,0
1.0,0.7768243361285814,0
1.0,0.6718103598881899,0
2.0,0.6905297868623339,0
1.0,0.7134350978336828,0
1.0,0.6448951781970649,0
2.0,0.6687600454227812,0
1.0,0.5,0
2.0,0.5770654262753319,0
1.0,0.6212639762403913,0
2.0,0.5791837002096436,0
1.0,0.4913993710691823,0
1.0,0.6942409154437457,0
1.0,0.6696388015373864,0
1.0,0.7134350978336828,0
1.0,0.7706608141160027,0
1.0,0.6416247379454927,0
2.0,0.762246680642907,0
2.0,0.6471291928721175,0
2.0,0.6208446890286512,0
2.0,0.6109538784067086,0
2.0,0.5817649371069182,0
1.0,0.6639513452131376,0
2.0,0.6599353598881901,0
1.0,0.5,0
1.0,0.652932826694619,0
1.0,0.5,0
2.0,0.7168090496156534,0
2.0,0.6721309399021662,0
2.0,0.5,0
2.0,0.6524528301886792,0
1.0,0.5,0
1.0,0.737741963661775,0
1.0,0.7134350978336828,0
2.0,0.513888888888889,0
2.0,0.5175921558350803,0
1.0,0.5,0
1.0,0.6823536862334032,0
1.0,0.7377179419986024,0
2.0,0.6622270265548568,0
1.0,0.5,0
2.0,0.503125,0
1.0,0.5985700559049616,0
2.0,0.5180324074074074,0
1.0,0.5,0
1.0,0.7134350978336828,0
2.0,0.6771912124388539,0
1.0,0.6520069007686933,0
1.0,0.6816871942697416,0
2.0,0.5117824074074073,0
1.0,0.5,0
1.0,0.6861325122292102,0
2.0,0.7147082459818309,0
2.0,0.5649126484975542,0
1.0,0.5,0
2.0,0.6798305380852552,0
1.0,0.6753747379454926,0
1.0,0.6753747379454926,0
2.0,0.6914443570929419,0
2.0,0.5227603074772886,0
1.0,0.6062639762403912,0
2.0,0.5049362334032146,0
2.0,0.6776546121593292,0
2.0,0.5662962962962963,0
2.0,0.7168090496156534,0
1.0,0.5,0
2.0,0.4996296296296297,0
1.0,0.6497270265548567,0
1.0,0.5152480782669462,0
2.0,0.6235172082459819,0
2.0,0.510960429769392,0
2.0,0.5291666666666667,0
2.0,0.6350864779874213,0
2.0,0.6126616002795248,0
1.0,0.7706608141160027,0
1.0,0.5053066037735849,0
1.0,0.5281848357791754,0
2.0,0.6330110062893082,0
2.0,0.7097497379454926,0
1.0,0.7132914046121595,0
2.0,0.5604686408106219,0
1.0,0.5738657407407408,0
1.0,0.5,0
1.0,0.6942409154437457,0
1.0,0.7262718378756113,0
2.0,0.6069012054507338,0
1.0,0.5117824074074073,0
