gen,usage
0,290.09765625
1,290.09765625
2,290.09765625
3,308.94140625
4,312.296875
5,312.296875
6,312.296875
7,264.12890625
8,278.03125
9,261.3046875
10,261.3046875
11,261.3046875
12,261.3046875
13,261.3046875
14,260.70703125
15,290.09765625
16,290.09765625
17,264.2890625
18,263.47265625
19,263.47265625
20,263.47265625
21,263.47265625
22,262.78515625
23,277.29296875
24,260.8671875
25,260.875
26,262.1171875
27,262.625
28,260.8203125
29,260.8203125
30,263.60546875
31,311.0703125
32,311.0703125
33,259.71875
34,261.25
35,261.25
36,307.40234375
37,307.40234375
38,307.40234375
39,307.40234375
40,307.40234375
41,307.40234375
42,307.40234375
43,307.40234375
44,260.81640625
45,278.03125
46,278.03125
47,275.8671875
48,281.59765625
49,289.8046875
50,309.046875
51,309.046875
52,309.046875
53,289.8046875
54,305.46484375
55,286.83203125
56,305.46484375
57,305.46484375
58,305.46484375
59,305.46484375
60,305.46484375
61,305.46484375
62,306.453125
63,306.453125
64,306.453125
65,306.453125
66,306.453125
67,306.453125
68,333.953125
69,333.953125
70,290.0078125
71,290.0078125
72,290.0078125
73,290.0078125
74,305.59375
75,320.09765625
76,320.09765625
77,332.4375
78,332.4375
79,336.890625
80,284.16015625
81,284.16015625
82,284.16015625
83,284.16015625
84,287.14453125
85,287.14453125
86,330.40234375
87,330.40234375
88,336.48828125
89,312.05078125
90,330.40234375
91,330.40234375
92,286.92578125
93,320.09765625
94,332.39453125
95,289.90234375
96,284.265625
97,284.265625
98,284.265625
99,284.265625
100,289.90234375
