gen,usage
0,258.05078125
1,267.390625
2,258.25
3,258.25
4,258.25390625
5,232.8828125
6,274.54296875
7,274.69140625
8,274.6953125
9,274.69921875
10,274.69921875
11,262.5078125
12,262.5078125
13,262.5078125
14,262.5078125
15,272.75
16,264.82421875
17,264.82421875
18,237.96875
19,243.2265625
20,243.2265625
21,243.2265625
22,243.2265625
23,243.2265625
24,243.2265625
25,243.2265625
26,243.2265625
27,243.23046875
28,243.23046875
29,264.953125
30,272.75
31,272.75390625
32,272.75390625
33,239.7734375
34,264.9609375
35,264.9609375
36,264.9609375
37,263.10546875
38,239.77734375
39,239.77734375
40,239.77734375
41,239.77734375
42,257.96484375
43,257.96484375
44,257.96484375
45,257.96484375
46,257.96484375
47,257.96484375
48,257.96484375
49,257.96484375
50,257.96484375
51,257.96484375
52,257.96484375
53,257.96484375
54,257.96484375
55,264.83203125
56,264.83203125
57,269.12109375
58,269.12109375
59,269.12109375
60,269.12109375
61,269.12109375
62,269.12109375
63,269.12109375
64,269.12109375
65,269.12109375
66,262.515625
67,262.51953125
68,262.51953125
69,262.51953125
70,262.51953125
71,262.51953125
72,262.51953125
73,262.51953125
74,269.1875
75,269.1875
76,269.1875
77,269.1875
78,269.1875
79,269.1875
80,269.1875
81,242.5625
82,242.5625
83,242.5625
84,242.5625
85,242.5625
86,242.5625
87,259.48046875
88,259.48046875
89,259.48046875
90,259.48046875
91,259.48046875
92,259.48046875
93,242.5625
94,242.578125
95,242.578125
96,242.58984375
97,242.58984375
98,242.58984375
99,242.59765625
100,243.30078125
