gen,usage
0,318.2734375
1,296.96484375
2,314.66015625
3,315.359375
4,316.0546875
5,301.125
6,301.125
7,321.46875
8,322.15234375
9,323.5078125
10,324.17578125
11,324.17578125
12,324.828125
13,325.46875
14,306.1640625
15,321.09375
16,306.1640625
17,306.1640625
18,306.1640625
19,306.1640625
20,306.1640625
21,306.1640625
22,326.5078125
23,326.5078125
24,326.5078125
25,326.5078125
26,326.5078125
27,326.5078125
28,326.5078125
29,326.5078125
30,326.5078125
31,326.5078125
32,326.5078125
33,326.5078125
34,306.1640625
35,306.1640625
36,306.1640625
37,306.1640625
38,306.1640625
39,306.1640625
40,306.1640625
41,306.1640625
42,306.1640625
43,306.1640625
44,306.1640625
45,306.1640625
46,306.1640625
47,345.83203125
48,349.703125
49,330.84765625
50,348.51171875
51,357.9453125
52,357.9453125
53,357.9453125
54,357.9453125
55,357.9453125
56,357.9453125
57,324.15234375
58,324.15234375
59,324.15234375
60,327.796875
61,327.796875
62,327.796875
63,327.796875
64,327.796875
65,328.91015625
66,328.91015625
67,345.3828125
68,345.3828125
69,345.3828125
70,345.3828125
71,345.3828125
72,321.84765625
73,345.33984375
74,345.33984375
75,345.33984375
76,345.33984375
77,326.12109375
78,347.39453125
79,347.3984375
80,347.3984375
81,347.3984375
82,347.3984375
83,347.3984375
84,347.3984375
85,332.6875
86,333.23828125
87,311.4375
88,310.9921875
89,310.86328125
90,325.9609375
91,325.9609375
92,325.9609375
93,314.4296875
94,314.4296875
95,329.83203125
96,325.73046875
97,325.9453125
98,310.94140625
99,317.96875
100,333.78515625
