gen,time
0,219.22866010665894
1,173.4135193824768
2,79.97392225265503
3,101.44407343864441
4,62.425244092941284
5,223.69619035720825
6,157.53186678886414
7,233.97278594970703
8,197.47783994674683
9,206.72804236412048
10,269.64024090766907
11,218.8746418952942
12,219.42229008674622
13,47.995970249176025
14,40.52958273887634
15,175.24894857406616
16,450.8405408859253
17,302.9567289352417
18,313.0570979118347
19,157.06092166900635
20,202.05721139907837
21,243.2654242515564
22,383.9515190124512
23,290.4616982936859
24,394.9468595981598
25,179.611487865448
26,158.593891620636
27,212.3502025604248
28,46.29033660888672
29,48.75379729270935
30,45.232478857040405
31,35.9708309173584
32,37.619389295578
33,59.37887358665466
34,89.62511086463928
35,62.23304510116577
36,84.81496024131775
37,99.21430802345276
38,164.95319056510925
39,107.61919665336609
40,76.89335799217224
41,92.42750406265259
42,83.40466785430908
43,70.7333312034607
44,55.78576946258545
45,107.67331051826477
46,81.06143021583557
47,85.09117650985718
48,82.57929420471191
49,80.55771780014038
50,97.85085368156433
51,104.5873692035675
52,156.13466620445251
53,126.31203842163086
54,191.29418063163757
55,779.0537533760071
56,245.89189171791077
57,169.35453748703003
58,222.03041052818298
59,405.8028724193573
60,345.2004885673523
61,987.0525686740875
62,777.1449573040009
63,532.509961605072
64,670.4659271240234
65,398.0356993675232
66,1007.2695467472076
67,417.2413420677185
68,379.8757863044739
69,333.9889142513275
70,461.94605708122253
71,689.1277997493744
72,485.5929934978485
73,319.25867080688477
74,437.6557295322418
75,362.9526438713074
76,202.9462547302246
77,278.79596877098083
78,56.03905749320984
79,49.93302512168884
80,21.466277599334717
81,38.6487090587616
82,28.39775776863098
83,40.15399479866028
84,42.39670920372009
85,110.22085905075073
86,29.834196090698242
87,47.81093382835388
88,83.73763608932495
89,60.258243799209595
90,286.1156437397003
91,65.16943144798279
92,69.54987287521362
93,74.69879603385925
94,53.50741720199585
95,140.8934257030487
96,112.17086172103882
97,55.89118146896362
98,149.20118594169617
99,206.22807931900024
100,149.70485877990723
